K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.06.08,,,,8Baso,-,8,,
13.06.08.2001,,,,,,1 Koto Tinggi,,
13.06.08.2002,,,,,,2 Tabek Panjang,,
,,,,,,Bungo Koto Tuo,,"Non Aktif dan mekar menjadi Desa Salo dan Desa Koto Baru Perbup
10/2006"
13.06.08.2004,,,,,,3 Simarasok,,
13.06.08.2005,,,,,,4 Padang Tarok,,
13.06.08.2006,,,,,,5 Salo,,
13.06.08.2007,,,,,,6 Koto Baru,,Perubahan nama Desa Koto Baru III Jorong Perbup No. 10/2006
13.06.08.2008,,,,,,7 Sungai Cubadak,,"Pemekaran sebagian wil. Nagari Tabek Panjang, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4668/BPD tgl 8 September 2022."
13.06.08.2009,,,,,,8 Koto Gadang,,"Pemekaran sebagian wil. Nagari Koto Tinggi, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4668/BPD tgl 8 September 2022."
13.06.09,,,,9Tilatang Kamang,-,3,,
13.06.09.2001,,,,,,1 Koto Tangah,,
,,,,,,Kamang Mudik,,
13.06.09.2003,,,,,,2 Gadut,,
13.06.09.2004,,,,,,3 Kapau,,
13.06.10,,,,10Palupuh,-,5,,
13.06.10.2001,,,,,,1 Koto Rantang,,
13.06.10.2002,,,,,,2 Pasia Laweh,,
13.06.10.2003,,,,,,3 Pagadih,,
13.06.10.2004,,,,,,4 Nan Tujuah,,
13.06.10.2005,,,,,,5 Nan Limo,,"Pemekaran sebagian wil. Nagari Nan Tujuah, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4668/BPD tgl 8 September 2022."
13.06.11,,,,11Palembayan,-,9,,"Perubahan nama dari Pelembayan menjadi Palembayan,Perda No 11
tahun 2016 pasal 2,Surat Sekda Kab Agam No 100/27/PEM-III/2021 tgl
4 maret 2021,surat Gubernur Sumbar No 120/180/pem-2021 tgl 30
maret 2021"
13.06.11.2001,,,,,,1 Baringin,,
13.06.11.2002,,,,,,2 Sipinang,,
13.06.11.2003,,,,,,3 Sungai Puar,,
13.06.11.2004,,,,,,"4 Ampek Koto
Palembayan",,
13.06.11.2005,,,,,,5 Tigo Koto Silungkang,,
13.06.11.2006,,,,,,6 Salareh Aia,,
13.06.11.2007,,,,,,7 Salareh Aia Timur,,"Pemekaran sebagian wil. Nagari Salareh Aia, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4668/BPD tgl 8 September 2022."
,,,,,,,,
