Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.09.40342,Pulau Patabalanak,,"00°12'50.41"" S 122°12'46.95"" T",TBP
72.09.40343,Pulau Patola,,"00°34'32.99"" S 121°40'27.00"" T",TBP
72.09.40344,Pulau Patoyan Delapan,,"00°26'34.10"" S 121°45'38.59"" T",TBP
72.09.40345,Pulau Patoyan Dua,,"00°27'36.00"" S 121°45'41.00"" T",TBP
72.09.40346,Pulau Patoyan Empat,,"00°26'35.86"" S 121°45'40.20"" T",TBP
72.09.40347,Pulau Patoyan Enam,,"00°26'54.69"" S 121°45'13.40"" T",TBP
72.09.40348,Pulau Patoyan Satu,,"00°27'31.00"" S 121°45'37.00"" T",TBP
72.09.40349,Pulau Patoyan Tiga,,"00°27'28.00"" S 121°45'42.00"" T",TBP
72.09.40350,Pulau Patoyano Lima,,"00°26'39.99"" S 121°45'41.00"" T",TBP
72.09.40351,Pulau Patoyanpo Tujuh,,"00°26'59.27"" S 121°45'13.64"" T",TBP
72.09.40352,Pulau Payaha,,"00°30'09.00"" S 121°50'42.00"" T",TBP
72.09.40353,Pulau Payanong,,"00°14'03.93"" S 122°09'32.66"" T",TBP
72.09.40354,Pulau Payung,,"00°32'47.54"" S 121°39'08.62"" T",TBP
72.09.40355,Pulau Pendu,,"00°26'31.99"" S 122°06'13.00"" T",TBP
72.09.40356,Pulau Perak,,"00°24'54.00"" S 121°49'32.00"" T",BP
72.09.40357,Pulau Pisang Kecil,,"00°24'03.92"" S 121°47'41.87"" T",
72.09.40358,Pulau Poi,,"00°21'42.30"" S 121°50'34.76"" T",
72.09.40359,Pulau Pongko,,"00°21'43.99"" S 121°51'09.00"" T",TBP
72.09.40360,Pulau Pongko,,"00°31'41.99"" S 121°40'10.99"" T",TBP
72.09.40361,Pulau Pontianak,,"00°29'26.00"" S 121°55'25.00"" T",TBP
72.09.40362,Pulau Porokida,,"00°27'31.63"" S 121°43'20.64"" T",TBP
72.09.40363,Pulau Porokida Dua,,"00°30'19.16"" S 121°44'11.16"" T",TBP
72.09.40364,Pulau Porokida Satu,,"00°30'18.59"" S 121°44'03.67"" T",TBP
72.09.40365,Pulau Potean,,"00°27'34.12"" S 121°43'18.43"" T",TBP
72.09.40366,Pulau Poya Dua,,"00°32'04.16"" S 121°39'29.41"" T",TBP
72.09.40367,Pulau Poya Empat,,"00°31'55.07"" S 121°39'36.99"" T",TBP
72.09.40368,Pulau Poya Lima,,"00°31'50.30"" S 121°39'39.27"" T",TBP
72.09.40369,Pulau Poya Tiga,,"00°32'00.50"" S 121°39'32.50"" T",TBP
72.09.40370,Pulau Puk,,"00°28'09.51"" S 121°42'45.33"" T",TBP
72.09.40371,Pulau Puki,,"00°26'34.11"" S 122°06'02.92"" T",
72.09.40372,Pulau Pulautiga,,"00°12'47.01"" S 122°11'22.16"" T",TBP
72.09.40373,Pulau Putoabu,,"00°28'12.53"" S 121°41'47.59"" T",TBP
72.09.40374,Pulau Putoama,,"00°28'14.00"" S 121°41'40.99"" T",TBP
72.09.40375,Pulau Ringgi,,"00°25'56.00"" S 122°05'04.54"" T",TBP
72.09.40376,Pulau Saana Besar,,"00°21'06.68"" S 121°51'43.57"" T",TBP
72.09.40377,Pulau Saana Kecil,,"00°21'08.15"" S 121°51'44.79"" T",TBP
72.09.40378,Pulau Saha,,"00°28'16.37"" S 121°43'03.40"" T",TBP
72.09.40379,Pulau Saido,,"00°12'41.00"" S 122°12'34.99"" T",TBP
72.09.40380,Pulau Salaka,,"00°24'26.46"" S 121°49'38.98"" T",BP
72.09.40381,Pulau Sansuri,,"00°27'39.45"" S 121°43'39.51"" T",TBP
