Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40536,Pulau Seranggah Kecik,,"00°29'33.28"" U 104°21'31.53"" T",TBP
21.04.40537,Pulau Seranggas,,"00°11'03.15"" S 104°46'17.90"" T",TBP
21.04.40538,Pulau Seranggas Besar,,"00°29'54.70"" U 104°21'24.40"" T",TBP
21.04.40539,Pulau Seranggas Tengah,,"00°29'42.36"" U 104°21'25.70"" T",TBP
21.04.40540,Pulau Seranggong,,"00°15'17.81"" S 104°33'41.73"" T",TBP
21.04.40541,Pulau Seranggung,,"00°05'20.59"" S 104°51'57.08"" T",TBP
21.04.40542,Pulau Seranglima,,"00°16'01.99"" S 104°27'39.99"" T",TBP
21.04.40543,Pulau Seraya,,"00°11'42.43"" U 104°20'38.54"" T",TBP
21.04.40544,Pulau Setumu,,"00°12'42.19"" U 104°29'20.25"" T",TBP
21.04.40545,Pulau Sik,,"00°20'52.04"" S 104°15'22.23"" T",TBP
21.04.40546,Pulau Sikeling,,"00°08'06.00"" U 104°13'51.45"" T",TBP
21.04.40547,Pulau Silinsing,,"00°22'31.76"" U 104°25'32.26"" T",TBP
21.04.40548,Pulau Singkep,,"00°29'29.50"" S 104°24'40.89"" T",BP
21.04.40549,Pulau Singkep Laut,,"00°42'17.67"" S 104°30'06.99"" T",TBP
21.04.40550,Pulau Sisik,,"00°26'56.47"" U 104°22'13.69"" T",TBP
21.04.40551,Pulau Suakbuaya,,"00°21'02.00"" S 104°09'24.44"" T",BP
21.04.40552,Pulau Sulan,,"00°07'18.91"" U 104°29'11.11"" T",TBP
21.04.40553,Pulau Sumping,,"00°22'48.82"" S 104°10'09.87"" T",TBP
21.04.40554,Pulau Sungsung,,"00°15'32.05"" U 104°30'30.62"" T",TBP
21.04.40555,Pulau Sure,,"00°23'17.05"" S 104°10'52.54"" T",BP
21.04.40556,Pulau Suwakrate,,"00°06'24.15"" U 104°31'26.47"" T",TBP
21.04.40557,Pulau Tajurbiru,,"00°17'06.00"" U 104°25'33.70"" T",BP
21.04.40558,Pulau Tajurresun,,"00°09'45.10"" U 104°29'52.80"" T",BP
21.04.40559,Pulau Tanjung Aka,,"00°15'31.31"" U 104°21'48.48"" T",
21.04.40560,Pulau Tanjungkeramat,,"00°21'29.84"" S 104°09'57.42"" T",TBP
21.04.40561,Pulau Tanjunglipat,,"00°07'15.99"" U 104°29'34.72"" T",BP
21.04.40562,Pulau Tanjungputus,,"00°29'49.02"" S 104°34'52.23"" T",TBP
21.04.40563,Pulau Tapai,,"00°10'24.16"" U 104°28'29.13"" T",TBP
21.04.40564,Pulau Tapai,,"00°07'14.48"" U 104°27'31.42"" T",BP
21.04.40565,Pulau Tebakar,,"00°39'22.42"" S 104°20'16.83"" T",TBP
21.04.40566,Pulau Tebingtinggi,,"00°17'09.91"" S 104°23'37.35"" T",TBP
21.04.40567,Pulau Tekeras,,"00°18'06.77"" U 104°19'24.51"" T",TBP
21.04.40568,Pulau Tekil,,"00°17'32.64"" U 104°24'37.15"" T",TBP
21.04.40569,Pulau Tekoli,,"00°15'47.88"" U 104°22'29.42"" T",BP
21.04.40570,Pulau Tekuluk,,"00°16'45.01"" U 104°23'35.12"" T",TBP
21.04.40571,Pulau Tekuluk Barat,,"00°16'35.00"" U 104°23'22.74"" T",TBP
21.04.40572,Pulau Telimbung,,"00°10'49.83"" U 104°21'12.67"" T",TBP
21.04.40573,Pulau Telom,,"00°11'11.60"" S 104°46'48.51"" T",TBP
21.04.40574,Pulau Telor Besar,,"00°16'33.78"" U 104°26'53.70"" T",TBP
21.04.40575,Pulau Telor Kecik,,"00°16'14.74"" U 104°26'57.56"" T",TBP
