K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Pasir Putih,,"menjadi wil. Kec. Malifut Kab Halut sesuai UU No 1/2003 jo PP No
42/1999, ditegaskan dgn Surat Mendagri No. 146.3/111/SJ, tgl 15 Jan
2010"
,,,,,,Tetewang,,"menjadi wil. Kec. Malifut Kab Halut sesuai UU No 1/2003 jo PP No
42/1999, ditegaskan dgn Surat Mendagri No. 146.3/111/SJ, tgl 15 Jan
2010"
,,,,,,Akelamo Kao,,"menjadi wil. Kec. Malifut Kab Halut sesuai UU No 1/2003 jo PP No
42/1999, ditegaskan dgn Surat Mendagri No. 146.3/111/SJ, tgl 15 Jan
2010"
,,,,,,Gamsungi,,"menjadi wil. Kec. Malifut Kab Halut sesuai UU No 1/2003 jo PP No
42/1999, ditegaskan dgn Surat Mendagri No. 146.3/111/SJ, tgl 15 Jan
2010"
,,,,,,Dum Dum,,"menjadi wil. Kec. Malifut Kab Halut sesuai UU No 1/2003 jo PP No
42/1999, ditegaskan dgn Surat Mendagri No. 146.3/111/SJ, tgl 15 Jan
2010"
82.01.07,,,,6Ibu Utara,-,16,,Perda No. 7/2005
82.01.07.2001,,,,,,1 Podol,,Semula wil. Kec. Ibu
82.01.07.2002,,,,,,2 Tengowango,,Semula wil. Kec. Ibu
82.01.07.2003,,,,,,3 Togowo,,Semula wil. Kec. Ibu
82.01.07.2004,,,,,,4 Duono,,Semula wil. Kec. Ibu
82.01.07.2005,,,,,,5 Goin,,Semula wil. Kec. Ibu
82.01.07.2006,,,,,,6 Sangaji Nyeku,,Semula wil. Kec. Ibu
82.01.07.2007,,,,,,7 Tuguis,,Semula wil. Kec. Ibu
82.01.07.2008,,,,,,8 Togoreba Sungi,,Semulawil. Kec. Ibu
82.01.07.2009,,,,,,9 Barona,,Semula wil. Kec. Ibu
82.01.07.2010,,,,,,10 Todoke,,Semula wil. Kec. Ibu
82.01.07.2011,,,,,,11 Tolisaor,,Semula wil. Kec. Ibu
82.01.07.2012,,,,,,12 Pasalulu,,Semula wil. Kec. Ibu
82.01.07.2013,,,,,,13 Togoreba Tua,,Semula wil. Kec. Ibu
82.01.07.2014,,,,,,14 Tukuoku,,Pemekaran Desa Goin Perda No. 12/2012
82.01.07.2015,,,,,,15 Soasangaji,,Pemekaran Desa Tuguis Perda No. 12/2012
82.01.07.2016,,,,,,16 Aru Jaya,,Pemekaran Desa Pasalulu Perda No. 12/2012
82.01.08,,,,7Ibu Selatan,-,16,,Perda No. 7/2005
82.01.08.2001,,,,,,1 Tosoa,,Semula wil. Kec. Ibu
82.01.08.2002,,,,,,2 Tobobol,,Semula wil. Kec. Ibu
82.01.08.2003,,,,,,3 Baru,,Semula wil. Kec. Ibu
82.01.08.2004,,,,,,4 Nanas,,Semula wil. Kec. Ibu
82.01.08.2005,,,,,,5 Jere,,Semula wil. Kec. Ibu
82.01.08.2006,,,,,,6 Gamsungi,,Semula wil. Kec. Ibu
82.01.08.2007,,,,,,7 Bataka,,Semula wil. Kec. Ibu
82.01.08.2008,,,,,,8 Talaga,,Semula wil. Kec. Ibu
82.01.08.2009,,,,,,9 Tobelos,,Semula wil. Kec. Ibu
82.01.08.2010,,,,,,10 Gamkonora,,Semula wil. Kec. Ibu
