K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.72,KOTA BIMA,,,5,41,0,"207,888","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.72.01,,,,1Rasanae Barat,6,-,,
52.72.01.1001,,,,,1Paruga,,,
52.72.01.1002,,,,,2Nae,,,"Perbaikan nama kelurahan semula NaE menjadi Nae, sesuai:
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022; dan
BA Verifikasi dan Pemutakhiran Data Kecamatan di Kota Bima
No.100/26/PEM/IX/2022 Tanggal 1 September 2022."
52.72.01.1003,,,,,3Sarae,,,"Perbaikan nama kelurahan semula SaraE menjadi Sarae, sesuai:
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022; dan
BA Verifikasi dan Pemutakhiran Data Kecamatan di Kota Bima
No.100/26/PEM/IX/2022 Tanggal 1 September 2022."
52.72.01.1004,,,,,4Tanjung,,,
,,,,,Monggonao,,,"Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,Sadia,,,"Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,Santi,,,"Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,SambinaE,,,"Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,Mande,,,"Perda No. 12/2006; Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,Panggi,,,"Perda No. 13/2006; Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,Manggemaci,,,"Perda No. 14/2006; Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
,,,,,Matakondo,,,"Perda No. 15/2006; Menjadi wil. Kec. Mpunda, Perda No. 22/2006"
52.72.01.1013,,,,,5Pane,,,Perda No. 16/2006
52.72.01.1014,,,,,6Dara,,,Perda No. 17/2006
52.72.02,,,,2Rasanae Timur,8,-,,
,,,,,Penatoi,,,"Menjadi wil. Kec. Mpunda, Perda No. 21/2006"
,,,,,Rabadompu,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
,,,,,Rabangodu,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
52.72.02.1004,,,,,1Kumbe,,,
,,,,,Penaraga,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
,,,,,Rontu,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
,,,,,PenanaE,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
52.72.02.1008,,,,,2Lampe,,,
52.72.02.1009,,,,,3Dodu,,,
,,,,,Kendo,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
52.72.02.1011,,,,,4Nungga,,,
,,,,,Ntobo,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
,,,,,Nitu,,,"Menjadi wil. Kec. Raba, Perda No. 21/2006"
,,,,,,,,
