K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.02.01.2027,,,,,,24 Lawe Kongker Hilir,,Qanun No. 36/2006
11.02.01.2028,,,,,,25 Pulo Gadung,,"Qanun No. 36/2006, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.02.01.2029,,,,,,26 Pasikh Pehkmate,,"Qanun No. 36/2006, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.02.01.2030,,,,,,27 Pasikh Nunang,,Qanun No. 36/2006
11.02.01.2031,,,,,,28 Deleng Kukusen,,Qanun No. 36/2006
11.02.02,,,,2Lawe Sigala-Gala,-,35,,
11.02.02.2001,,,,,,1 Bukit Merdeka,,
11.02.02.2002,,,,,,2 Darul Aman,,
11.02.02.2003,,,,,,3 Lawe Kesumpat,,
11.02.02.2004,,,,,,4 Lawe Tua Gabungan,,
11.02.02.2005,,,,,,5 Lawe Sigala II,,
11.02.02.2006,,,,,,6 Lawe Sigala Timur,,
11.02.02.2007,,,,,,7 Lawe Sigala Barat,,
11.02.02.2008,,,,,,8 Suka Damai,,
11.02.02.2009,,,,,,9 Kute Tengah,,
11.02.02.2010,,,,,,10 Tanah Baru,,
11.02.02.2011,,,,,,11 Kedataran Gabungan,,
11.02.02.2012,,,,,,12 Gabungan Parsaroan,,
11.02.02.2013,,,,,,"13 Lawe Loning
Gabungan",,
11.02.02.2014,,,,,,14 Lawe Loning Aman,,
11.02.02.2015,,,,,,15 Suka Maju,,
11.02.02.2016,,,,,,16 Lawe Tua Makmur,,
11.02.02.2017,,,,,,17 Lawe Tua Persatuan,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.02.2018,,,,,,18 Lawe Serke,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.02.2019,,,,,,19 Lawe Rakat,,
11.02.02.2020,,,,,,20 Suka Jaya,,
11.02.02.2021,,,,,,"21 Enmiya Batu Dua
Ratus",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.02.2022,,,,,,22 Sebungke,,
11.02.02.2023,,,,,,23 Bukit Sepakat,,
11.02.02.2024,,,,,,"24 Lawe Loning
Sepakat",,
11.02.02.2025,,,,,,25 Lawe Loning I,,
,,,,,,,,
