K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.75,KOTA PEKALONGAN,,,4,27,0,"46,200","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.75.01,,,,1Pekalongan Barat,7,-,,
,,,,,Kebulen,,,"Penggabungan 2 kelurahan antara Kel. Kebulen dan Kel. Sapuran
Perda No.8/2013"
33.75.01.1002,,,,,1Medono,,,
33.75.01.1003,,,,,2Podosugih,,,
33.75.01.1004,,,,,3Sapuro Kebulen,,,"Penggabungan 2 kelurahan antara Kel. Kebulen dan Kel. Sapuran
Perda No.8/2013"
,,,,,Kergon,,,"Penggabungan 2 kelurahan antara Kel. Bendan dan Kel. Kergon Perda
No.8/2013"
33.75.01.1006,,,,,4Bendan Kergon,,,"Penggabungan 2 kelurahan antara Kel. Bendan dan Kel. Kergon Perda
No.8/2013"
,,,,,Kramatsari,,,"Penggabungan 3 kelurahan antara Kel. Kramat Sari, Kel. Keraton Kidul
dan Kel. Pasir Sari Perda No.8/2013"
33.75.01.1008,,,,,5Pasirkratonkramat,,,"Penggabungan 3 kelurahan antara Kel. Kramat Sari, Kel. Keraton Kidul
dan Kel. Pasir Sari Perda No.8/2013"
33.75.01.1009,,,,,6Tirto,,,
,,,,,Tegalrejo,,,"Penggabungan 3 kelurahan antara Kel. tegal Rejo, Kel. Bumi Rejo dan
Kel. Prilangu Perda No.8/2013"
,,,,,Bumirejo,,,"Penggabungan 3 kelurahan antara Kel. tegal Rejo, Kel. Bumi Rejo dan
Kel. Prilangu Perda No.8/2013"
33.75.01.1012,,,,,7Pringrejo,,,"Penggabungan 3 kelurahan antara Kel. tegal Rejo, Kel. Bumi Rejo dan
Kel. Prilangu Perda No.8/2013"
,,,,,Pasirsari,,,"Penggabungan 3 kelurahan antara Kel. Kramat Sari, Kel. Keraton Kidul
dan Kel. Pasir Sari Perda No.8/2013"
33.75.02,,,,2Pekalongan Timur,7,-,,
,,,,,Landungsari,,,"Penggabungan 2 kelurahan antara Kel. Landungsari dan Kel.
Noyontaan Perda No.8/2013"
33.75.02.1002,,,,,1Noyontaansari,,,"Penggabungan 2 kelurahan antara Kel. Landungsari dan Kel.
Noyontaan Perda No.8/2013"
,,,,,Keputran,,,"Penggabungan 4 kelurahan antara Kel. Keputran, Kel. Kauman, Kel.
Sampangan, dan Kel. Sugihwaras Perda No.8/2013"
33.75.02.1004,,,,,2Kauman,,,"Penggabungan 4 kelurahan antara Kel. Keputran, Kel. Kauman, Kel.
Sampangan, dan Kel. Sugihwaras Perda No.8/2013"
,,,,,Sampangan,,,"Penggabungan 4 kelurahan antara Kel. Keputran, Kel. Kauman, Kel.
Sampangan, dan Kel. Sugihwaras Perda No.8/2013"
,,,,,Sugihwaras,,,"Penggabungan 4 kelurahan antara Kel. Keputran, Kel. Kauman, Kel.
Sampangan, dan Kel. Sugihwaras Perda No.8/2013"
33.75.02.1007,,,,,3Poncol,,,
33.75.02.1008,,,,,4Klego,,,
33.75.02.1009,,,,,5Gamer,,,
,,,,,,,,
