K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.15.07.2011,,,,,,11 Padang Panyang,,Semula wil. Kec. Kuala
11.15.07.2012,,,,,,12 Arongan,,Semula wil. Kec. Kuala
11.15.07.2013,,,,,,13 Jati Rejo,,Semula wil. Kec. Kuala
11.15.07.2014,,,,,,14 Purwodadi,,Semula wil. Kec. Kuala
11.15.07.2015,,,,,,15 Lueng Teuku Ben,,"Semula wil. Kec. Kuala, Perbaikan nama sesuai Srt Ditjen Pemdes No.
145/1820/SET tgl 15 Nov 2018 hal penyampaian hasil validasi"
11.15.07.2016,,,,,,16 Purwosari,,Semula wil. Kec. Kuala
11.15.08,,,,8Tadu Raya,-,22,,Perda No. 2/2007
11.15.08.2001,,,,,,1 Alue Bata,,Semula wil. Kec. Kuala
11.15.08.2002,,,,,,2 Gunong Sapek,,Semula wil. Kec. Kuala
11.15.08.2003,,,,,,3 Sarah Mantok,,Semula wil. Kec. Kuala
11.15.08.2004,,,,,,4 Pasie Luah,,Semula wil. Kec. Kuala
11.15.08.2005,,,,,,5 Gunong Geulugo,,Semula wil. Kec. Kuala
11.15.08.2006,,,,,,6 Gunong Kupok,,"Semula wil. Kec. Kuala, Perbaikan nama sesuai Validasi Data Nama
dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.15.08.2007,,,,,,7 Gunong Pungki,,Semula wil. Kec. Kuala
11.15.08.2008,,,,,,8 Alue Siron,,Semula wil. Kec. Kuala
11.15.08.2009,,,,,,9 Cot Mue,,Semula wil. Kec. Kuala
11.15.08.2010,,,,,,10 Babah Rot,,Semula wil. Kec. Kuala
11.15.08.2011,,,,,,11 Babah Dua,,Semula wil. Kec. Kuala
11.15.08.2012,,,,,,12 Batu Raja,,Semula wil. Kec. Kuala
11.15.08.2013,,,,,,13 Simpang Jaya,,Semula wil. Kec. Kuala
11.15.08.2014,,,,,,14 Sumber Daya,,"Semula wil. Kec. Kuala, Perbaikan nama sesuai Surat Pem Aceh
No.146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai Validasi Data
Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.15.08.2015,,,,,,15 Rantau Selamat,,"Semula wil. Kec. Kuala, Perbaikan nama sesuai Validasi Data Nama
dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.15.08.2016,,,,,,16 Alue Seupeung,,Semula wil. Kec. Kuala
11.15.08.2017,,,,,,17 Krueng Itam,,Semula wil. Kec. Kuala
11.15.08.2018,,,,,,18 Alue Gajah,,Semula wil. Kec. Kuala
11.15.08.2019,,,,,,19 Alue Labu,,Semula wil. Kec. Kuala
11.15.08.2020,,,,,,20 Gapa Garu,,Semula wil. Kec. Kuala
11.15.08.2021,,,,,,21 Kuala Tadu,,Semula wil. Kec. Kuala
11.15.08.2022,,,,,,22 Cot Mee,,Semula wil. Kec. Kuala
11.15.09,,,,9Tripa Makmur,-,11,,"Pemekaran Kec Darul Makmur, Qonun No. 3/2011"
11.15.09.2001,,,,,,1 Kuala Tripa,,Semula wil Kec. Darul Makmur Perda No. 3/2011
11.15.09.2002,,,,,,2 Babah Lueng,,Semula wil Kec. Darul Makmur Perda No. 3/2011
11.15.09.2003,,,,,,3 Drien Tujoh,,Semula wil Kec. Darul Makmur Perda No. 3/2011
,,,,,,,,
