K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.73,KOTA PALOPO,,,9,48,0,"273,235","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.73.01,,,,1Wara,6,-,,
73.73.01.1001,,,,,1Tompotikka,,,"Koreksi nama 'Tompotika' sesuai Surat Walikota no
005/196/DKPS/VIII/2019 tgl 8 agustus 2019 dan Perda No. 3/2005"
73.73.01.1002,,,,,2Boting,,,
73.73.01.1003,,,,,3Amasangan,,,"Koreksi nama 'Amasangan' sesuai Surat Walikota no
005/196/DKPS/VIII/2019 tgl 8 agustus 2019 dan Perda No. 3/2005"
,,,,,Tomarundung,,,Menjadi wil. Kec. Wara Barat
73.73.01.1005,,,,,4Lagaligo,,,
,,,,,Surutanga,,,Menjadi wil. Kec. Wara Timur
,,,,,Mungkajang,,,Menjadi wil. Kec. Mangkujang
,,,,,Benteng,,,Menjadi wil. Kec. Wara Timur
,,,,,,Latuppa,,Menjadi wil. Kec. Mangkajang
,,,,,,Murante,,Menjadi wil. Kec. Mangkajang
73.73.01.1011,,,,,5Dangerakko,,,"Koreksi nama 'Dangerekko' sesuai Surat Walikota no
005/196/DKPS/VIII/2019 tgl 8 agustus 2019 dan Perda No. 3/2005"
73.73.01.1012,,,,,6Pajalesang,,,"Koreksi nama 'Panjelesang' sesuai Surat Walikota no
005/196/DKPS/VIII/2019 tgl 8 agustus 2019 dan Perda No. 3/2005"
73.73.02,,,,2Wara Utara,6,-,,
,,,,,Pontap,,,Menjadi wil. Kec. Wara Timur
73.73.02.1002,,,,,1Batupasi,,,
73.73.02.1003,,,,,2Sabbang Paru,,,
,,,,,Bara,,,Menjadi wil. Kec. Bara
73.73.02.1005,,,,,3Salobulo,,,
,,,,,Rampoang,,,Menjadi wil. Kec. Bara
73.73.02.1007,,,,,4Penggoli,,,
73.73.02.1008,,,,,5Luminda,,,
73.73.02.1009,,,,,6Pattene,,,
73.73.03,,,,3Wara Selatan,4,-,,
73.73.03.1001,,,,,1Takkalala,,,
73.73.03.1002,,,,,2Songka,,,
,,,,,Mawa,,,Menjadi wil. Kec. Sendana
,,,,,Purangi,,,Menjadi wil. Kec. Sendana
,,,,,Peta,,,Menajdi wil. Kec. Sendana
73.73.03.1006,,,,,3Sampoddo,,,
73.73.03.1007,,,,,4Binturu,,,
73.73.04,,,,4Telluwanua,7,-,,
,,,,,,,,
