K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.04.2015,,,,,,15 Bungo,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.04.2016,,,,,,16 Dayah Reubee,,
11.07.04.2017,,,,,,17 Jambee,,
11.07.04.2018,,,,,,18 Dayah Baro,,
11.07.04.2019,,,,,,19 Puuk Aree,,"perbaikan nama dari Puuk menjadi Puuk Aree,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.04.2020,,,,,,20 Lhee Meunasah,,
11.07.04.2021,,,,,,21 Ulee Tutue Raya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.04.2022,,,,,,22 Mesjid Aree,,
11.07.04.2023,,,,,,23 Keutapang Aree,,
11.07.04.2024,,,,,,24 Pantee Aree,,"Perbaikan nama dari Pantee Menjadi Pantee Aree,Srt Pem Aceh No.
146.1/10560 tgl 13 Juni 2016, Srt Ditjen BPD No. 145/1820/SET tgl 15
Nov 2018,surat Bupati Pidie No 140/2364 tgl 13 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.04.2025,,,,,,25 Pulo Tunong,,
11.07.04.2026,,,,,,26 Pulo Baroh Aree,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.04.2027,,,,,,27 Keurumbok,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.04.2028,,,,,,28 Ceurih Blang Mee,,
11.07.04.2029,,,,,,29 Ceurih Kupula,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.04.2030,,,,,,30 Ceurih Alue,,
11.07.04.2031,,,,,,31 Ceurih Cot,,
11.07.04.2032,,,,,,32 Seupeung,,
11.07.04.2033,,,,,,33 Sukon Lhong,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.04.2034,,,,,,34 Dayah Beuah,,
11.07.04.2035,,,,,,35 Krueng Cot,,
11.07.04.2036,,,,,,36 Mesjid Beuah,,
11.07.04.2037,,,,,,37 Lueng Dama,,
11.07.04.2038,,,,,,38 Mesjid Bambong,,
11.07.04.2039,,,,,,39 Ruseb,,"perbaikan nama dari Reuseb menjadi Ruseb, surat Bupati Pidie No
140/2364 tgl 13 April 2021,surat Bupati Pidie No 140/2364 tgl 13 April
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
11.07.04.2040,,,,,,40 Sagoe,,
11.07.04.2041,,,,,,41 Seukeum,,
,,,,,,,,
