K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,Permata,,,,"Menjadi wil. Kab. Bener Meriah, UU No. 41 / 2003."
,,,,,,,,
11.04.17,,,,10Laut Tawar,-,18,,
11.04.17.2001,,,,,,1 Takengon Timur,,
11.04.17.2002,,,,,,2 Asir Asir,,
11.04.17.2003,,,,,,3 Asir Asir Asia,,
11.04.17.2004,,,,,,4 Bale Atu,,
11.04.17.2005,,,,,,5 Bujang,,
11.04.17.2006,,,,,,6 Gunung Suku,,
11.04.17.2007,,,,,,7 Hakim Bale Bujang,,
11.04.17.2008,,,,,,8 Kenawat,,
11.04.17.2009,,,,,,9 Kuteni Reje,,
11.04.17.2010,,,,,,10 Pedemun One One,,
11.04.17.2011,,,,,,11 Rawe,,
11.04.17.2012,,,,,,12 Takengon Barat,,
11.04.17.2013,,,,,,13 Toweren Antara,,
11.04.17.2014,,,,,,14 Toweren Toa,,"Perbaikan nama desa semula Toweran Toa menjadi Toweren Toa,
sesuai:
Qanun No. 1 Tahun 2011; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.04.17.2015,,,,,,15 Toweren Uken,,
11.04.17.2016,,,,,,16 Teluk One-One,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.17.2017,,,,,,17 Merah Mersa,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.17.2018,,,,,,18 Waq Toweren,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.18,,,,11Atu Lintang,-,11,,Qanun No. 1/2006
11.04.18.2001,,,,,,1 Atu Lintang,,Semula wil. Kec. Linge
11.04.18.2002,,,,,,2 Merah Mege,,Semula wil. Kec. Linge
11.04.18.2003,,,,,,3 Merah Pupuk,,Qanun No. 1/2006
11.04.18.2004,,,,,,4 Merah Muyang,,Semula wil. Kec. Linge
11.04.18.2005,,,,,,5 Gayo Murni,,Qanun No. 1/2006
11.04.18.2006,,,,,,6 Kepala Akal,,Qanun No. 1/2006
11.04.18.2007,,,,,,7 Tanoh Abu,,Semula wil. Kec. Linge
11.04.18.2008,,,,,,8 Bintang Kekelip,,Qanun No. 1/2006
11.04.18.2009,,,,,,9 Merah Jernang,,Qanun No. 1/2006
11.04.18.2010,,,,,,10 Damar Mulyo,,"Pemekaran Desa, Qonun No. 1/2011, Perbaikan nama sesuai Surat
Pem Aceh No. 146.1/10560 tgl 13 Juni 2016, Perbaikan nama sesuai
Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.04.18.2011,,,,,,11 Pantan Damar,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.19,,,,12Jagong Jeget,-,10,,Qanun No. 1/2006
11.04.19.2001,,,,,,1 Merah Said,,Semula wil. Kec. Linge
,,,,,,,,
