K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.14.2008,,,,,,8 Seunadeu Kunyet,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.14.2009,,,,,,9 Blang Gunci Kunyet,,"Perbaikan nama dari Blang Guci Kunyet menjadi Blang Gunci
Kunyet,Surat Pem Aceh No. 146.1/10560 tgl 13 Juni 2016,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.14.2010,,,,,,10 Dayah Baroh Kunyet,,
11.07.14.2011,,,,,,11 Blang Geuleudieng,,
11.07.14.2012,,,,,,"12 Geulumpang
Geuleudieng",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.14.2013,,,,,,13 Mesjid Geuleudieng,,
11.07.14.2014,,,,,,14 Sukon Peudaya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2015,,,,,,15 Mesjid Peudaya,,
11.07.14.2016,,,,,,16 Cut Peudaya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2017,,,,,,17 Buloh Peudaya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2018,,,,,,18 Perlak Peudaya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2019,,,,,,19 Dayah Peudaya,,"perbaikan nama Dayah Baroh Peudaya menjadi Dayah Peudaya,surat
Bupati Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.14.2020,,,,,,20 Teungoh Peudaya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2021,,,,,,21 Tuha Peudaya,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2022,,,,,,22 Tunong Peudaya,,
11.07.14.2023,,,,,,"23 Buni Reulieng
Peudaya",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2024,,,,,,24 Trieng Paloh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.14.2025,,,,,,25 Leuhob Paloh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.14.2026,,,,,,"26 Jurong Gampong Cot
Paloh",,"Perbaikan nama Cut Paloh menjadi Jurong Gampong Cot Paloh,Validasi
Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi
Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
,,,,,,,,
