Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.09.40102,Pulau Dua Empat,,"00°31'14.27"" S 121°39'19.97"" T",TBP
72.09.40103,Pulau Dua Kecil,,"00°20'51.00"" S 121°51'31.00"" T",TBP
72.09.40104,Pulau Dua Lima,,"00°31'14.62"" S 121°39'19.81"" T",TBP
72.09.40105,Pulau Dua Satu,,"00°31'13.81"" S 121°39'19.99"" T",TBP
72.09.40106,Pulau Dua Satu,,"00°53'02.41"" S 121°40'02.45"" T",TBP
72.09.40107,Pulau Dua Tiga,,"00°31'17.16"" S 121°39'19.36"" T",TBP
72.09.40108,Pulau Duangan,,"00°25'27.14"" S 121°47'57.43"" T",TBP
72.09.40109,Pulau Duasamusia,,"00°25'18.00"" S 122°04'31.00"" T",TBP
72.09.40110,Pulau Dulla,,"00°26'19.00"" S 122°05'40.99"" T",TBP
72.09.40111,Pulau Duyung,,"00°12'40.00"" S 122°12'06.99"" T",TBP
72.09.40112,Pulau Elena,,"00°25'53.79"" S 122°06'42.90"" T",TBP
72.09.40113,Pulau Empang,,"00°28'18.00"" S 121°41'39.99"" T",TBP
72.09.40114,Pulau Enam,,"00°25'48.00"" S 121°58'45.00"" T",BP
72.09.40115,Pulau Fatunakarui,,"00°20'46.27"" S 121°51'25.82"" T",TBP
72.09.40116,Pulau Fo'O,,"00°30'49.12"" S 121°43'41.82"" T",TBP
72.09.40117,Pulau Gama,,"00°25'09.00"" S 122°00'29.00"" T",TBP
72.09.40118,Pulau Gambir,,"00°28'13.00"" S 121°41'55.00"" T",TBP
72.09.40119,Pulau Gandeng,,"00°28'33.98"" S 121°41'20.85"" T",TBP
72.09.40120,Pulau Gawang Dua,,"00°29'56.73"" S 121°44'27.61"" T",TBP
72.09.40121,Pulau Gawang Satu,,"00°29'58.43"" S 121°44'26.02"" T",TBP
72.09.40122,Pulau Gogarungan,,"00°28'03.22"" S 121°42'09.95"" T",TBP
72.09.40123,Pulau Gogolong,,"00°28'31.40"" S 121°41'21.07"" T",
72.09.40124,Pulau Hamusing,,"00°28'03.94"" S 121°42'28.70"" T",TBP
72.09.40125,Pulau Ida,,"00°24'18.49"" S 121°49'38.15"" T",BP
72.09.40126,Pulau Ike,,"00°26'26.31"" S 122°04'18.25"" T",TBP
72.09.40127,Pulau Indian,,"00°28'11.50"" S 121°41'15.22"" T",TBP
72.09.40128,Pulau Jahar,,"00°26'21.50"" S 122°05'47.02"" T",TBP
72.09.40129,Pulau Jamba,,"00°28'33.79"" S 121°41'34.72"" T",TBP
72.09.40130,Pulau Janda,,"00°33'22.33"" S 121°39'38.23"" T",TBP
72.09.40131,Pulau Janda,,"00°24'47.60"" S 121°49'27.23"" T",
72.09.40132,Pulau Janggilu,,"00°26'02.00"" S 122°06'20.00"" T",TBP
72.09.40133,Pulau Janggu,,"00°26'08.00"" S 122°06'01.00"" T",TBP
72.09.40134,Pulau Jembata,,"00°21'10.64"" S 121°51'33.16"" T",TBP
72.09.40135,Pulau Jendela,,"00°20'27.55"" S 121°52'29.40"" T",TBP
72.09.40136,Pulau Jendela,,"00°28'14.16"" S 121°41'12.74"" T",TBP
72.09.40137,Pulau Jendela Barat,,"00°20'27.75"" S 121°52'34.52"" T",TBP
72.09.40138,Pulau Jendela Lima,,"00°20'59.93"" S 121°49'41.43"" T",
72.09.40139,Pulau Jendela Tengah,,"00°20'28.52"" S 121°52'35.02"" T",TBP
72.09.40140,Pulau Jendela Timur,,"00°20'29.00"" S 121°52'36.00"" T",TBP
72.09.40141,Pulau Jendela Utara,,"00°20'27.68"" S 121°52'33.58"" T",TBP
