K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.06.09.2001,,,,,,1 Piyakunu,,
94.06.09.2002,,,,,,2 Diyeugi,,
94.06.09.2003,,,,,,3 Putaapa,,
94.06.09.2004,,,,,,4 Atou,,
94.06.09.2005,,,,,,5 Modio,,
94.06.09.2006,,,,,,6 Upibega,,
94.06.09.2007,,,,,,7 Timepa,,
94.06.09.2008,,,,,,8 Gabaikunu,,
94.06.09.2009,,,,,,9 Adauwo,,
94.06.09.2010,,,,,,10 Megaikebo,,
94.06.10,,,,10Dogiyai,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.06.10.2001,,,,,,1 Dogimani,,
94.06.10.2002,,,,,,2 Kigamani,,
94.06.10.2003,,,,,,3 Idadagi,,
94.06.10.2004,,,,,,4 Denemani,,
94.06.10.2005,,,,,,5 Makidimi,,
94.06.10.2006,,,,,,6 Egebutu,,
94.06.10.2007,,,,,,7 Motito,,
94.06.10.2008,,,,,,8 Bobobutu,,
94.06.10.2009,,,,,,9 Pona,,
