K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.02.05.2009,,,,,,2 Kuta Pasir,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,Lawe Mengkudu,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
11.02.05.2011,,,,,,3 Purwodadi,,
11.02.05.2012,,,,,,4 Kuta Tinggi,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.05.2013,,,,,,5 Kampung Baru,,
11.02.05.2014,,,,,,6 Peranginan,,
11.02.05.2015,,,,,,7 Natam,,
,,,,,,Simpang III Jongar,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Penyeb. Cingkam,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Deleng Damar,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Jongar Asli,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Lawe Penanggalan,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Jambur Lak-lak,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Aunan Sepakat,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Ketambe,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
,,,,,,Rumah Bundar,,"Menjadi wil. Kec. Ketambe, Qanun No. 19/2006"
11.02.05.2025,,,,,,8 Kumbang Jaya,,
11.02.05.2026,,,,,,9 Kumbang Indah,,
11.02.05.2027,,,,,,10 Natam Baru,,
,,,,,,Salang Muara,,"Menjadi wil. Kec. Deleng Pokhkisen, Qanun No. 19/2006"
11.02.05.2029,,,,,,11 Deleng Megakhe,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.02.05.2030,,,,,,12 Lawe Bekung,,
11.02.05.2031,,,,,,"13 Lawe Bekung
Tampahan",,
11.02.05.2032,,,,,,14 Badar Indah,,
11.02.05.2033,,,,,,15 Batu Mbekhong,,"Perda No. 28/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.05.2034,,,,,,16 Tanah Merah,,Perda No. 28/2006
11.02.05.2035,,,,,,17 Tanoh Megakhe,,Perda No. 28/2006
11.02.05.2036,,,,,,18 Lawe Sekerah,,"Perda No. 28/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.06,,,,6Babul Makmur,-,21,,
11.02.06.2001,,,,,,1 Pardomuan II,,
11.02.06.2002,,,,,,2 Lawe Desky I,,
11.02.06.2003,,,,,,3 Lawe Desky Sabas,,
,,,,,,,,
