K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Jati Baru Mudo,,"Pemekaran sebagian Desa Jati Baru, Perda No. 13/2012.
Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020."
15.03.06.2028,,,,,,18 Talang Serdang,,"Pemekaran sebagian Desa Taman Dewa, Perda No. 11/2009"
15.03.07,,,,7Air Hitam,-,9,,Perda No.4 / 2004
15.03.07.2001,,,,,,1 Lubuk Jering,,Semula wil. Kec. Pauh
15.03.07.2002,,,,,,2 Jernih,,Semula wil. Kec. Pauh
15.03.07.2003,,,,,,3 Desa Baru,,Semula wil. Kec. Pauh
15.03.07.2004,,,,,,4 Semurung,,Semula wil. Kec. Pauh
15.03.07.2005,,,,,,5 Lubuk Kepayang,,Semula wil. Kec. Pauh
15.03.07.2006,,,,,,6 Pematang Kabau,,Semula wil. Kec. Pauh
15.03.07.2007,,,,,,7 Bukit Suban,,"Semula wil. Kec. Pauh, Perbaikan nama sesuai Surat Kepala PMPD
Kab. Sarolangun tgl 4 Maret 2016 hal Daftar Kode Kab. Sarolangun"
15.03.07.2008,,,,,,8 Mentawak Baru,,Semula wil. Kec. Pauh
15.03.07.2009,,,,,,9 Mentawak Ulu,,Perda No. 2/2006
15.03.08,,,,8Bathin VIII,1,14,,Perda No.39 / 2004
15.03.08.2001,,,,,,1 Rantau Gedang,,Semula wil. Kec. Sarolangun
15.03.08.2002,,,,,,2 Penarun,,Semula wil. Kec. Sarolangun
15.03.08.2003,,,,,,3 Pulau Lintang,,"Semula wil. Kec. Sarolangun, Perbaikan nama sesuai Surat Kepala
PMPD Kab. Sarolangun tgl 4 Maret 2016 hal Daftar Kode Kab.
Sarolangun"
15.03.08.2004,,,,,,4 Tanjung,,Semula wil. Kec. Sarolangun
15.03.08.2005,,,,,,5 Bangun Jayo,,Semula wil. Kec. Sarolangun
15.03.08.2006,,,,,,6 Teluk kecimbung,,"Semula wil. Kec. Sarolangun, Perbaikan nama sesuai Surat Kepala
PMPD Kab. Sarolangun tgl 4 Maret 2016 hal Daftar Kode Kab.
Sarolangun"
15.03.08.2007,,,,,,7 Pulau Melako,,"Semula wil. Kec. Sarolangun.
Perbaikan nama desa semula Pulaumelako menjadi Pulau Melako,
sesuai:
Perda No. 39 Tahun 2004; dan
Surat Dirjen Bina Pemdes No. 146/2532/BPD tgl 24 Mei 2022."
15.03.08.2008,,,,,,8 Batu Penyabung,,Semula wil. Kec. Sarolangun
15.03.08.2009,,,,,,9 Tanjung Gagak,,"Semula wil. Kec. Sarolangun.
Perbaikan nama desa semula Tanjunggagak menjadi Tanjung Gagak,
sesuai:
Perda No. 39 Tahun 2004; dan
Surat Dirjen Bina Pemdes No. 146/2532/BPD tgl 24 Mei 2022."
15.03.08.2010,,,,,,10 Pulau Buayo,,"Semula wil. Kec. Sarolangun.
Perbaikan nama desa semula Pulaubuayo menjadi Pulau Buayo,
sesuai:
Perda No. 39 Tahun 2004; dan
Surat Dirjen Bina Pemdes No. 146/2532/BPD tgl 24 Mei 2022."
15.03.08.1011,,,,,1Limbur Tembesi,,,"Semula wil. Kec. Sarolangun, Perubahan status menjadi kel, Perda No.
12/2009"
,,,,,,,,
