K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.01.07.1031,,,,,8Malasom,,,Pembentukan Kel. Perda No. 3/2009
92.01.07.1032,,,,,9Klaigit,,,Pembentukan Kel. Perda No. 3/2009
92.01.07.2033,,,,,,2 Aimo,,Pemekaran Kel Aimas Perda No 53/2013
92.01.07.1034,,,,,10Malagusa,,,Peningkatan status desa mjd kelurahan Perda No 48/2013.
92.01.07.1035,,,,,11Klafma,,,Peningkatan status desa mjd kelurahan Perda No 51/2013
92.01.07.2038,,,,,,3 Malasaum,,Pemekaran desa Mariat Gunung Perda No. 4/2009
92.01.08,,,,6Klamono,-,10,,
92.01.08.2001,,,,,,1 Klawana,,
92.01.08.2002,,,,,,2 Klamono,,
92.01.08.2003,,,,,,3 Wariayau,,
,,,,,,Klamugun,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Malasigit,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Klagulu,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Keladum/Maladuk,,Menjadi wil. Kec. Klasafet Perda No. 40/2013
92.01.08.2008,,,,,,4 Klalomon,,"Pemekaran desa Perda No. 22/2008. Koreksi nama Srt Kab Sorong No
140/285 tgl 24 maret 2017 dan Srt Ditjen Pemdes No 146/3672/BPD tgl
21 Juni 2017"
92.01.08.2009,,,,,,5 Wonosari,,Pemekaran desa Perda No. 22/2008
92.01.08.2010,,,,,,6 Gisim Darat,,Pemekaran desa Perda No. 22/2008
,,,,,,Malajapa,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Klasman,,Menjadi Wil Kec Malabotom Perda No 38/2013
92.01.08.2013,,,,,,7 Mlais,,Pemekaran desa Perda No. 22/2008
,,,,,,Magatarum,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Malamoja,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Tanah Tinggi,,Menjadi Wil Kec Malabotom Perda No 38/2013
,,,,,,Marik May,,Menjadi wil. Kec. Malabotom Perda No. 38/2013
,,,,,,Klamaono Olie,,Menjadi wil Kec. Klasafet Perda No. 40/2013
,,,,,,Pusu Tiligum,,Menjadi wil. Kec. Klasafet Perda No. 40/2012
92.01.08.2020,,,,,,8 Malasmiliy,,"Pemekaran sebagian Wil Desa Klamono Perda No. 53/2013, Koreksi
nama Surat Kab Sorong No. 140/285 tgl 24 maret 2017 dan Surat
Ditjen Pemdes No. 146/3672/BPD tgl 21 Juni 2017, Perbaikan Nama dari
Mlasmily menjadi Malasmiliy, Surat Bupati Sorong No. 140/276 tgl 29
Maret, Surat Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD tgl
24 Mei 2021."
92.01.08.2021,,,,,,9 Klasafet,,Pemekaran sebagian Wil Desa Klamono Perda No 53/2013
92.01.08.2022,,,,,,10 Posa,,Perda No 53/2013
,,,,Fef,,,,"Perda No. 05/2005, Menjadi wil. Kab. Tambrauw, UU No. 56/2008"
,,,,,,Fef,,
,,,,,,Ases,,
,,,,,,Wayo,,
,,,,,,Siakwa,,"Menjadi wil. Kec. Miyah, Perda No. 5/2005"
,,,,,,,,
