K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
65,KALIMANTAN UTARA,,,,,,,
65.03,KAB. NUNUKAN,,,21,8,232,"13.564,250","Semula wil. Prov. Kalimantan Timur.
Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
65.03.01,,,,1Sebatik,-,4,,
65.03.01.2001,,,,,,1 Tanjungkarang,,
65.03.01.2002,,,,,,2 Balansiku,,Pemekaran sebagian Desa Tanjung Karang Perda No. 3/2010
65.03.01.2003,,,,,,3 Sungai Manurung,,Pemekaran sebagian Desa Tanjung Karang Perda No. 3/2010
65.03.01.2004,,,,,,4 Padaidi,,Pemekaran sebagian Desa Tanjung Aru Perda No. 3/2010
65.03.02,,,,2Nunukan,4,1,,
65.03.02.1001,,,,,1Nunukan Timur,,,
65.03.02.1002,,,,,2Nunukan Barat,,,
65.03.02.1003,,,,,3Nunukan Utara,,,
65.03.02.2004,,,,,,1 Binusan,,
65.03.02.1005,,,,,4Nunukan Tengah,,,Perda No. 2/2006
65.03.03,,,,3Sembakung,-,10,,
65.03.03.2001,,,,,,1 Tagul,,
65.03.03.2002,,,,,,2 Lubakan,,
65.03.03.2003,,,,,,3 Atap,,
65.03.03.2004,,,,,,4 Manuk Bungkul,,
65.03.03.2005,,,,,,5 Tujung,,
65.03.03.2006,,,,,,6 Pagar,,
65.03.03.2007,,,,,,7 Labuk,,
65.03.03.2008,,,,,,8 Butas Bagu,,
65.03.03.2009,,,,,,9 Pelaju,,Perda No. 2/2006
65.03.03.2010,,,,,,10 Tepian,,Perda No. 2/2006
65.03.04,,,,4Lumbis,-,28,,
65.03.04.2001,,,,,,1 Deralon,,
65.03.04.2002,,,,,,2 Liang,,
65.03.04.2003,,,,,,3 Dabulon,,
65.03.04.2004,,,,,,4 Taluan,,
65.03.04.2005,,,,,,5 Podong,,
65.03.04.2006,,,,,,6 Patal I,,
65.03.04.2007,,,,,,7 Siawang,,
65.03.04.2008,,,,,,8 Sapuyan,,
65.03.04.2009,,,,,,9 Nainsid,,
65.03.04.2010,,,,,,10 Sasibu,,
65.03.04.2011,,,,,,11 Saludan,,
,,,,,,,,
