K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
76,SULAWESI BARAT,,,,,,,
76.05,KAB. MAJENE,,,8,20,62,"900,916","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
76.05.01,,,,1Banggae,6,2,,
76.05.01.1001,,,,,1Banggae,,,
,,,,,Baurung,,,"Menjadi wil. Kec. Banggae Timur, Perda No. 4/2006"
76.05.01.1003,,,,,2Baru,,,
,,,,,Baruga,,,"Menjadi wil. Kec. Banggae Timur, Perda No. 4/2006"
,,,,,Baruga Dhua,,,"Menjadi wil. Kec. Banggae Timur, Perda No. 4/2006"
,,,,,Labuang,,,"Menjadi wil. Kec. Banggae Timur, Perda No. 4/2006"
76.05.01.1007,,,,,3Pangali Ali,,,
,,,,,Tande,,,"Menjadi wil. Kec. Banggae Timur, Perda No. 4/2006"
76.05.01.1009,,,,,4Totoli,,,
76.05.01.1010,,,,,5Rangas,,,"Pemekaran sebagian Kel. Totoli, Perda No. 8/2010"
76.05.01.2011,,,,,,1 Palipi Soreang,,"Pemekaran sebagian Kel. Totoli, Perda No. 8/2010"
76.05.01.2012,,,,,,2 Pamboborang,,"Pemekaran sebagian Kel. Baru, Perda No. 8/2010"
76.05.01.1013,,,,,6Galung,,,"Pemekaran sebagian Kel. Banggae, Perda No. 8/2010"
76.05.02,,,,2Pamboang,2,13,,
76.05.02.1001,,,,,1Lalampanua,,,
76.05.02.1002,,,,,2Sirindu,,,
76.05.02.2003,,,,,,1 Adolang,,
76.05.02.2004,,,,,,2 Bababulo,,
76.05.02.2005,,,,,,3 Bonde,,
76.05.02.2006,,,,,,4 Betteng,,
76.05.02.2007,,,,,,5 Simbang,,
76.05.02.2008,,,,,,6 Bonde Utara,,"Pemekaran sebagian Desa Bonde, Perda No. 7/2010"
76.05.02.2009,,,,,,7 Bababulo Utara,,"Pemekaran sebagian Desa Bababulo, Perda No. 7/2010"
76.05.02.2010,,,,,,8 Buttu Pamboang,,"Pemekaran sebagian Desa Simbang, Perda No. 7/2010"
76.05.02.2011,,,,,,9 Banua Adolang,,"Pemekaran sebagian Desa Betteng, Perda No. 7/2010"
76.05.02.2012,,,,,,10 Adolang Dhua,,"Pemekaran sebagian Desa Adolang, Perda No. 7/2010"
76.05.02.2013,,,,,,11 Tinambung,,"Pemekaran sebagian Desa Lalampanua, Perda No. 8/2010"
76.05.02.2014,,,,,,12 Pesuloang,,"Pemekaran sebagian Desa Sirindu, Perda No. 8/2010"
76.05.02.2015,,,,,,13 Balombong,,"Pemekaran sebagian Desa Sirindu, Perda No. 8/2010"
76.05.03,,,,3Sendana,2,14,,
76.05.03.1001,,,,,1Mosso,,,
76.05.03.1002,,,,,2Mosso Dhua,,,
,,,,,,Pundau,,"Perubahan nama menjadi Desa Binanga, Perda No. 7/2010"
76.05.03.2004,,,,,,1 Totolisi Sendana,,"Perubahan nama dari Desa Sendana, Perda No. 7/2010"
,,,,,,,,
