K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.02.12.2010,,,,,,10 Sukamaju,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.02.13,,,,13Pamukan Utara,-,13,,
,,,,,,Sengayam,,"Menjadi wil. Kec. Pamukan Barat, Perda No. 5/2006"
63.02.13.2002,,,,,,1 Bepara,,
,,,,,,Mangka,,"Menjadi wil. Kec. Pamukan Barat, Perda No. 5/2006"
63.02.13.2004,,,,,,2 Betung,,
63.02.13.2005,,,,,,3 Sekayu Baru,,
63.02.13.2006,,,,,,4 Bakau,,
63.02.13.2007,,,,,,5 Binturung,,
63.02.13.2008,,,,,,6 Harapan Baru,,
63.02.13.2009,,,,,,7 Balaimea,,
63.02.13.2010,,,,,,8 Tamiang,,
63.02.13.2011,,,,,,9 Kalian,,
63.02.13.2012,,,,,,10 Mulyoharjo,,
63.02.13.2013,,,,,,11 Pamukan Indah,,
63.02.13.2014,,,,,,12 Wonorejo,,
63.02.13.2015,,,,,,13 Lintang Jaya,,
,,,,,,Mayang Sari,,"Menjadi wil. Kec. Pamukan Barat, Perda No. 5/2006"
,,,,,,Marga Jaya,,"Menjadi wil. Kec. Pamukan Barat, Perda No. 5/2006"
63.02.14,,,,14Hampang,-,9,,
63.02.14.2001,,,,,,1 Hampang,,
63.02.14.2002,,,,,,2 Cantung Kiri Hulu,,
63.02.14.2003,,,,,,3 Cantung Kanan,,
63.02.14.2004,,,,,,4 Muara Orie,,
63.02.14.2005,,,,,,5 Lalapin,,
63.02.14.2006,,,,,,"6 Peramasan Dua Kali
Sanga",,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.14.2007,,,,,,7 Limbur,,
63.02.14.2008,,,,,,8 Hulu Sampanahan,,Perda No.14/2008
63.02.14.2009,,,,,,9 Limbungan,,Perda No.14/2008
63.02.15,,,,15Sungai Durian,-,7,,"Perbaikan nama Kec sesuai Kep.Gub Tk.I No.0121 Thn 1983 tgl 21 Mei
1983, Srt Bup No.100/1539/SETDA tgl 28 Sept 2018 dan Srt Gub
No.126/01615/PEM tgl 4 Okt 2018"
63.02.15.2001,,,,,,1 Buluh Kuning,,
63.02.15.2002,,,,,,2 Gendang Timburu,,
,,,,,,Magalau Hilir,,"Menjadi wil. Kec. Kelumpang Barat, Perda No. 10/2003"
63.02.15.2004,,,,,,3 Manunggul Lama,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,Magalau Hulu,,"Menjadi wil. Kec. Kelumpang Barat, Perda No. 10/2003"
,,,,,,,,
