K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.16.02.2019,,,,,,19 Tanjung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.02.2020,,,,,,20 Raja,,
11.16.02.2021,,,,,,21 Tumpok Tengoh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,Telaga Meuku Sa,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Telaga Meuku Dua,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Alur Nunang,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Tanjong Keuramat,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Matang Seping,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Kampung Besar,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Paya Reuhat,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
11.16.02.2029,,,,,,22 Upah,,
11.16.02.2030,,,,,,23 Perkebunan Upah,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.16.02.2031,,,,,,24 Matang Tepah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,Sukajadi,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Suka Mulia,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
,,,,,,Suka Damai,,"Menjadi wil. Kec. Banda Mulia, Qanun No. 6/2006"
11.16.02.2035,,,,,,"25 Seuneubok Dalam
Upah",,
11.16.02.2036,,,,,,26 Mesjid Bendahara,,
11.16.02.2037,,,,,,27 Teluk Kemiri,,
11.16.02.2038,,,,,,28 Teluk Kepayang,,
11.16.02.2039,,,,,,29 Teluk Halban,,
11.16.02.2040,,,,,,30 Rantau Pakam,,
11.16.02.2041,,,,,,31 Tanjung Binjai,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.02.2042,,,,,,32 Tanjung Mulia,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.02.2043,,,,,,33 Kuala Penaga,,
11.16.03,,,,3Karang Baru,-,31,,
11.16.03.2001,,,,,,1 Kesehatan,,
11.16.03.2002,,,,,,2 Suka Jadi,,
,,,,,,Banda Mahligai,,"Menjadi wil. Kec. Sekerak, Qanun No. 6/2006"
,,,,,,Sekerak Kiri,,"Menjadi wil. Kec. Sekerak, Qanun No. 6/2006"
,,,,,,Pantai Tinjau,,"Menjadi wil. Kec. Sekerak, Qanun No. 6/2006"
,,,,,,,,
