K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.15.05.2014,,,,,,12 Keboguyang,,
35.15.05.2015,,,,,,13 Permisan,,
35.15.06,,,,6Tanggulangin,-,18,,
35.15.06.2001,,,,,,1 Kalisampurno,,
35.15.06.2002,,,,,,2 Ketapang,,
,,,,,,Kedungbendo,,"Penghapusan Desa Kedungbendo, Penggabungan Desa Ketapang
dengan Desa Kedungbendo menjadi Desa Ketapang berdasarkan
Pasal 14 ayat (2) Permendagri 58 Tahun 2021 tentang Kode, Data
Wilayah Administrasi Pemerintahan, Dan Pulau"
35.15.06.2004,,,,,,3 Kalitengah,,
35.15.06.2005,,,,,,4 Gempolsari,,
35.15.06.2006,,,,,,5 Sentul,,
35.15.06.2007,,,,,,6 Penatarsewu,,
35.15.06.2008,,,,,,7 Banjarasri,,
35.15.06.2009,,,,,,8 Banjarpanji,,
35.15.06.2010,,,,,,9 Kedungbanteng,,
35.15.06.2011,,,,,,10 Kalidawir,,
35.15.06.2012,,,,,,11 Putat,,
35.15.06.2013,,,,,,12 Ngaban,,
35.15.06.2014,,,,,,13 Kludan,,
35.15.06.2015,,,,,,14 Boro,,
35.15.06.2016,,,,,,15 Kedensari,,
35.15.06.2017,,,,,,16 Ketegan,,
35.15.06.2018,,,,,,17 Ganggangpanjang,,
35.15.06.2019,,,,,,18 Randegan,,
35.15.07,,,,7Candi,-,24,,
35.15.07.2001,,,,,,1 Karangtanjung,,
35.15.07.2002,,,,,,2 Sumorame,,
35.15.07.2003,,,,,,3 Ngampelsari,,
35.15.07.2004,,,,,,4 Balonggabus,,
35.15.07.2005,,,,,,5 Balongdowo,,
35.15.07.2006,,,,,,6 Kendalpecabean,,
35.15.07.2007,,,,,,7 Kedungpeluk,,
35.15.07.2008,,,,,,8 Kalipecabean,,
35.15.07.2009,,,,,,9 Klurak,,
35.15.07.2010,,,,,,10 Kebonsari,,
35.15.07.2011,,,,,,11 Gelam,,
35.15.07.2012,,,,,,12 Candi,,
35.15.07.2013,,,,,,13 Sugihwaras,,
35.15.07.2014,,,,,,14 Kedungkendo,,
35.15.07.2015,,,,,,15 Durungbanjar,,
