K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.18.2018,,,,,,18 Tantuha,,
,,,,,,Kayee Adang,,
,,,,,,Lambirah,,
,,,,,,Lam Tanjong,,
11.06.19,,,,19Darul Kamal,-,14,,
11.06.19.2001,,,,,,1 Lhang,,
11.06.19.2002,,,,,,2 Biluy,,
11.06.19.2003,,,,,,3 Lambatee,,
11.06.19.2004,,,,,,4 Lamkunyet,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.19.2005,,,,,,5 Lamtadok,,
11.06.19.2006,,,,,,6 Neusok,,
11.06.19.2007,,,,,,7 Turam,,
11.06.19.2008,,,,,,8 Tubaluy,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.19.2009,,,,,,9 Blang Kiree,,
11.06.19.2010,,,,,,10 Manee Dayah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.19.2011,,,,,,11 Lamsod,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.19.2012,,,,,,12 Lambleut,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.19.2013,,,,,,13 Empee Trieng,,
11.06.19.2014,,,,,,14 Lambaro Biluy,,
11.06.20,,,,20Baitussalam,-,13,,
11.06.20.2001,,,,,,1 Cadek,,
11.06.20.2002,,,,,,2 Kajhu,,
11.06.20.2003,,,,,,3 Baet,,
11.06.20.2004,,,,,,4 Blang Krueng,,
11.06.20.2005,,,,,,5 Klieng Muria,,
11.06.20.2006,,,,,,6 Lam Bada Lhok,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.20.2007,,,,,,7 Lampineung,,
11.06.20.2008,,,,,,8 Lam Asan,,
11.06.20.2009,,,,,,9 Labuy,,
11.06.20.2010,,,,,,10 Lam Ujong,,
11.06.20.2011,,,,,,11 Klieng Cot Aron,,
,,,,,,,,
