K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.26.03.2007,,,,,,6 Basokan,,
73.26.03.2008,,,,,,7 Nanna' Nanggala,,"Perbaikan nama sesuai Surat Bup No. 140/0456/BPMPL tgl 13 April
2016"
73.26.03.2009,,,,,,8 Karre Pananian,,"Perbaikan nama sesuai Surat Bup No. 140/0456/BPMPL tgl 13 April
2016"
73.26.04,,,,4Rindingallo,2,7,,SK Gub No. 2067A Th 1961
73.26.04.2001,,,,,,1 Bululangkan,,"Perubahan nama desa semula Limbong Malting menjadi Bululangkan,
sesuai:
Perda No. 7 Tahun 2014; dan
Surat Bupati Toraja Utara No. 146.4/0459/DPML tgl 20 April 2022."
73.26.04.1002,,,,,1Pangala',,,
73.26.04.2003,,,,,,2 Rindingallo,,"Perbaikan nama sesuai Surat Bup No. 140/0456/BPMPL tgl 13 April
2016"
73.26.04.1004,,,,,2Pangala' Utara,,,
73.26.04.2005,,,,,,3 Mai'ting,,"Perubahan nama sesuai Surat Bup. Toraja Utara No.
100/0935/Pem.Um tgl 17 Sept 2014"
73.26.04.2006,,,,,,4 Lo'ko'uru Tanetebatu,,"Perbaikan nama desa semula Lo'ko' Uru menjadi Desa Lo'ko'uru
Tanetebatu, sesuai:
Perda No. 7 Tahun 2014; dan
Surat Bupati Toraja Utara No. 146.4/0459/DPML tgl 20 April 2022."
73.26.04.2007,,,,,,5 Ampang Batu,,"Perbaikan nama sesuai Surat Bup No. 140/0456/BPMPL tgl 13 April
2016"
73.26.04.2008,,,,,,6 Lempo Poton,,
73.26.04.2009,,,,,,7 Buntu Batu,,
73.26.05,,,,5Buntao,2,4,,Perda No. 18/2000
73.26.05.2001,,,,,,1 Sapan Kua-kua,,
73.26.05.2002,,,,,,2 Rindingkila',,"Perbaikan nama sesuai Surat Bup No. 140/0456/BPMPL tgl 13 April
2016, Koreksi nama 'Rindingkilo' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.26.05.2003,,,,,,3 Misa'ba'bana,,
73.26.05.2004,,,,,,4 Issong Kalua',,"Perbaikan nama sesuai Surat Bup No. 140/0456/BPMPL tgl 13 April
2016, Koreksi nama 'Issong Kaluo' Srt Ditjen BPD No 140/5118/BPD tgl
18 Juli 2019"
73.26.05.1005,,,,,1Tullang' Sura,,,
73.26.05.1006,,,,,2Tongkonan Bassae,,,"Desa menjadi kelurahan, PMD"
73.26.06,,,,6Sa'dan,2,8,,Perda No. 18/2000
73.26.06.2001,,,,,,1 Sa'dan Ulusalu,,
73.26.06.1002,,,,,1Sa'dan Malimbong,,,
73.26.06.2003,,,,,,"2 Sa'dan Ballo
Pasange'",,"Koreksi nama 'Sa'dan Balongpasange' Srt Ditjen BPD No 140/5118/BPD
tgl 18 Juli 2019"
73.26.06.1004,,,,,2Sa'dan Matalo,,,
73.26.06.2005,,,,,,3 Sa'dan Pebulian,,"Desa menjadi kelurahan, PMD, Perubahan status Kelurahan menjadi
Desa sesuai Surat Bupati No. 140/10104/BPMPL Perihal Permohonan
Rekomendsasi Perbedaan Data Jumlah Desa tgl 31 Oktober 2015"
,,,,,,,,
