K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.08.12.2003,,,,,,3 Belading,,Semula wil. Kec. Sungai Apit
14.08.12.2004,,,,,,4 Sungai Tengah,,"Semula wil. Kec.Sungai Apit, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.08.12.2005,,,,,,5 Laksamana,,Semula wil. Kec. Sungai Apit
14.08.12.2006,,,,,,6 Sabak Permai,,"Pemekaran desa Perda No.6/2009, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.12.2007,,,,,,7 Bandar Pedada,,"Pemekaran desa Perda No.6/2009, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.12.2008,,,,,,8 Selat Guntung,,"Pemekaran desa Perda No 6/2009, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.13,,,,13Mempura,1,7,,Perda No.4/2005
14.08.13.2001,,,,,,1 Kota Ringin,,"Semula wil Kec.Siak, Perbaikan nama sesuai Validasi Ditjen BPD tgl 23
Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28 April
2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21
Juni 2017"
14.08.13.2002,,,,,,2 Paluh,,Semula wil Kec. Siak
14.08.13.2003,,,,,,3 Benteng Hilir,,"Semula wil Kec. Siak, Perbaikan nama desa sesuai hasil Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016"
14.08.13.2004,,,,,,4 Benteng Hulu,,"Semula wil Kec. Siak, Perbaikan nama desa sesuai hasil Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016"
14.08.13.2005,,,,,,5 Kampung Tengah,,"Semula wil Kec.Siak, Perbaikan nama sesuai Validasi Ditjen BPD tgl 23
Juni 2016, Perbaikan nama hasil validasi data nama desa tgl 28 April
2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21
Juni 2017"
14.08.13.1006,,,,,1Sungaimempura,,,"Semula wil Kec. Siak, Perubahan status menjadi Kel, Perda No. 5/2012"
14.08.13.2007,,,,,,6 Merempan Hilir,,"Semula wil Kec. Siak, Perbaikan nama desa sesuai hasil Validasi Ditjen
Bina Pemdes ttg Data Nama dan Kode Desa tgl 23 Juni 2016"
14.08.13.2008,,,,,,7 Telukmerempan,,"Pemekaran sebagian Desa Merempan Hilir, Perda No. 4/2010,
Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016"
14.08.14,,,,14Pusako,-,7,,Perda No. 8/2007
14.08.14.2001,,,,,,1 Sungai Berbari,,"Semula wil. Kec.Bunga Raya, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.08.14.2002,,,,,,2 Sungai Limau,,"Semula wil. Kec.Bunga Raya, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.08.14.2003,,,,,,3 Dosan,,Semula wil. Kec. Bunga Raya
