Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
17.03,KAB. BENGKULU UTARA,8,,
17.03.40001,Pulau Bangkei,,"05°27'57.74"" S 102°22'23.28"" T",TBP
17.03.40002,Pulau Dua,,"05°26'35.00"" S 102°23'29.00"" T",BP
17.03.40003,Pulau Enggano,,"05°23'25.00"" S 102°14'16.00"" T",BP (PPKT)
17.03.40004,Pulau Mega,,"04°00'25.99"" S 101°02'43.00"" T",TBP (PPKT)
17.03.40005,Pulau Merbau,,"05°28'21.94"" S 102°23'06.35"" T",TBP
17.03.40006,Pulau Satu,,"05°28'06.57"" S 102°13'26.91"" T",TBP
17.03.40007,Pulau Tapakarifin,,"03°25'27.71"" S 101°53'51.66"" T",TBP
17.03.40008,Pulau Tapakbalai,,"03°34'55.64"" S 102°06'47.53"" T",TBP
17.71,KOTA BENGKULU,1,,
17.71.40001,Pulau Tikus,,"03°50'17.65"" S 102°10'46.87"" T",BP
Jumlah Pulau Provinsi BENGKULU,,9,,
