K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.05.09.2015,,,,,,15 Galesong Timur,,"Pemekaran sebagian wil. Desa Galesong dan Desa Galesong Baru,
sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
73.05.09.2016,,,,,,16 Kampung Beru,,"Pemekaran sebagian wil. Desa Pa'lalakkang, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
73.05.09.2017,,,,,,17 Tarembang,,"Pemekaran sebagian wil. Desa Boddia, sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
73.05.10,,,,10Kepulauan Tanakeke,-,6,,"Pemekaran sebagian wil Kec. Mappakasunggu Perda No. 3/2019 dan
ND Dit. Dekon, TP dan Kerjasama No. 509/TU/DK/SDV/2019 tgl 16 Mei
2019"
73.05.10.2001,,,,,,1 Tompotana,,"Pemekaran Desa, Perda No. 6/2010, Semula wil Kec. Mappakasunggu
Perda No. 3/2019"
73.05.10.2002,,,,,,2 Mattiro Baji,,Semula wil Kec. Mappakasunggu Perda No. 3/2019
73.05.10.2003,,,,,,3 Rewataya,,"Pemekaran Desa, Perda No. 6/2010, Semula wil Kec. Mappakasunggu
Perda No. 3/2019"
73.05.10.2004,,,,,,4 Balangdatu,,"Pemekaran sebagian Desa Maccinibaji, Perda No. 13/2012, Semula wil
Kec. Mappakasunggu Perda No. 3/2019"
73.05.10.2005,,,,,,5 Maccini Baji,,Semula wil Kec. Mappakasunggu Perda No. 3/2019
73.05.10.2006,,,,,,6 Minasa Baji,,"Pemekaran sebagian wil. Desa Rewataya dan Desa Mattiro Baji,
sesuai:
Perda No. 7 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
73.05.11,,,,11Polongbangkeng Timur,-,8,,"Pemekaran sebagian wil. Kec. Polongbangkeng Utara sesuai Perda
No. 1 Tahun 2022; dan
Surat Sekda Prov. Sulsel No. 138.2/7782/B.Pem.Otda tgl 02 Agustus
2022."
73.05.11.2001,,,,,,1 Ko'mara,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2002,,,,,,2 Kale Ko'mara,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2003,,,,,,3 Barugaya,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2004,,,,,,4 Parang Baddo,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2005,,,,,,5 Massamaturu,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2006,,,,,,6 Timbuseng,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2007,,,,,,7 Balangtanaya,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.11.2008,,,,,,8 Kampung Beru,,"Semula wil. Kec. Polongbangkeng Utara sesuai Perda No. 1 Tahun
2022."
73.05.12,,,,12Laikang,-,6,,"Pemekaran sebagian wil. Kec. Mangarabombang sesuai Perda No. 2
Tahun 2022; dan
Surat Sekda Prov. Sulsel No. 138.2/7782/B.Pem.Otda tgl 02 Agustus
2022."
