Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.11.40126,Pulau Angguk,,"02°03'41.00"" S 123°35'37.00"" T",BP
72.11.40127,Pulau Bakakang Besar,,"01°34'45.00"" S 123°27'18.00"" T",TBP
72.11.40128,Pulau Bakakang Kecil,,"01°34'26.00"" S 123°27'29.99"" T",TBP
72.11.40129,Pulau Bakakang Kecil Selatan,,"01°34'50.99"" S 123°27'06.99"" T",TBP
72.11.40130,Pulau Bakakang Kecil Timur,,"01°34'53.87"" S 123°27'17.75"" T",TBP
72.11.40131,Pulau Bakum,,"01°54'28.15"" S 123°38'14.87"" T",TBP
72.11.40132,Pulau Bandang Besar,,"01°41'26.00"" S 123°27'05.00"" T",BP
72.11.40133,Pulau Bandang Kecil,,"01°41'01.00"" S 123°27'20.00"" T",BP
72.11.40134,Pulau Banggai,,"01°37'01.99"" S 123°32'53.00"" T",BP
72.11.40135,Pulau Banggai Dua,,"01°42'19.00"" S 123°31'00.00"" T",TBP
72.11.40136,Pulau Banggai Satu,,"01°42'18.00"" S 123°31'08.00"" T",TBP
72.11.40137,Pulau Banggai Tiga,,"01°42'25.99"" S 123°31'01.99"" T",TBP
72.11.40138,Pulau Bangkurung,,"01°49'37.99"" S 123°05'56.00"" T",BP
72.11.40139,Pulau Batongbatong,,"01°35'08.49"" S 123°28'48.37"" T",TBP
72.11.40140,Pulau Batuanyur,,"01°48'38.00"" S 124°01'31.00"" T",TBP
72.11.40141,Pulau Batubulung,,"01°44'42.00"" S 123°21'02.00"" T",TBP
72.11.40142,Pulau Batukapal,,"01°42'41.87"" S 123°23'14.82"" T",TBP
72.11.40143,Pulau Batumoute,,"01°52'30.00"" S 123°41'30.99"" T",TBP
72.11.40144,Pulau Batusosoat,,"01°43'35.54"" S 123°34'32.73"" T",TBP
72.11.40145,Pulau Betabu,,"01°56'51.15"" S 123°42'28.37"" T",TBP
72.11.40146,Pulau Binotik,,"01°45'53.87"" S 123°19'34.33"" T",TBP
72.11.40147,Pulau Bittinabolonan,,"02°05'20.00"" S 123°55'09.00"" T",TBP
72.11.40148,Pulau Bokan Besar,,"01°58'05.00"" S 123°49'03.00"" T",BP
72.11.40149,Pulau Bokan Kecil,,"02°02'55.00"" S 123°52'14.00"" T",BP
72.11.40150,Pulau Boloki,,"01°56'39.99"" S 123°41'17.00"" T",TBP
72.11.40151,Pulau Bulutan,,"01°59'06.47"" S 123°29'40.55"" T",TBP
72.11.40152,Pulau Bunginmangasa,,"01°55'55.10"" S 123°42'07.88"" T",TBP
72.11.40153,Pulau Buwau,,"01°48'06.99"" S 123°11'12.99"" T",TBP
72.11.40154,Pulau Galula,,"01°54'33.00"" S 123°08'25.00"" T",TBP
72.11.40155,Pulau Ganemo,,"02°03'51.00"" S 123°16'28.99"" T",TBP
72.11.40156,Pulau Jin,,"01°57'01.20"" S 123°42'57.93"" T",TBP
72.11.40157,Pulau Kalo,,"01°56'17.00"" S 123°17'34.00"" T",TBP
72.11.40158,Pulau Kasuari,,"01°45'47.52"" S 124°09'53.00"" T",TBP
72.11.40159,Pulau Kaumotul,,"02°05'02.00"" S 123°54'56.99"" T",TBP
72.11.40160,Pulau Kekelanambosuan,,"01°53'58.81"" S 123°39'16.56"" T",TBP
72.11.40161,Pulau Kembongan,,"01°53'17.99"" S 123°42'06.99"" T",TBP
72.11.40162,Pulau Kenau,,"01°44'47.00"" S 123°31'54.00"" T",TBP
72.11.40163,Pulau Kenau Kecil,,"01°45'28.00"" S 123°32'07.00"" T",TBP
72.11.40164,Pulau Kinait,,"01°51'00.57"" S 123°08'47.50"" T",TBP
72.11.40165,Pulau Kokudang,,"01°55'09.99"" S 123°40'32.00"" T",TBP
