K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.07.10.1023,,,,,6Talang Keramat,,,Pemekaran kel Perda No. 9/2009
16.07.10.1024,,,,,7Sukajadi Timur,,,"Pemekaran sebagian wil. Kel. Sukajadi, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.10.1025,,,,,8Tanah Mas Indah,,,"Pemekaran sebagian wil. Kel. Tanah Mas, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.10.1026,,,,,9Rawa Maju,,,"Pemekaran sebagian wil. Kel. Sukomoro, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.10.1027,,,,,10Air Batu Jaya,,,"Pemekaran sebagian wil. Kel. Air Batu, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.10.1028,,,,,11Sei Sedapat,,,"Pemekaran sebagian wil. Kel. Kenten, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.10.1029,,,,,12Azhar Permai,,,"Pemekaran sebagian wil. Kel. Kenten, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.10.1030,,,,,13Keramat Raya,,,"Pemekaran sebagian wil. Kel. Talang Keramat, sesuai:
Perda No. 1 Tahun 2022; dan
Surat Gub. Sumsel No. 042/0433/I/2022 tgl 17 Februari 2022."
16.07.11,,,,11Rantau Bayur,-,21,,
16.07.11.2001,,,,,,1 Muara Abab,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.11.2002,,,,,,2 Tanjung Pasir,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.11.2003,,,,,,3 Tanjung Tiga,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.11.2004,,,,,,4 Rantau Bayur,,
16.07.11.2005,,,,,,5 Pagar Bulan,,
16.07.11.2006,,,,,,6 Kemang Bejalu,,"Perbaikan nama sesuai Surat Prov. Sumsel No. 1824/135/I/2016 hal
Penyampaian Usulan Revisi Nama Desa tgl 20 Juni 2016, Perbaikan
nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov 2018 hal
penyampaian hasil validasi"
16.07.11.2007,,,,,,7 Tanjung Menang,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.11.2008,,,,,,8 Srijaya,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.11.2009,,,,,,9 Sejagung,,
16.07.11.2010,,,,,,10 Sungai Pinang,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.11.2011,,,,,,11 Semuntul,,"Perbaikan nama sesuai Surat Prov. Sumsel No. 1824/135/I/2016 hal
Penyampaian Usulan Revisi Nama Desa tgl 20 Juni 2016"
16.07.11.2012,,,,,,12 Lebung,,
16.07.11.2013,,,,,,13 Lubuk Rengas,,
16.07.11.2014,,,,,,14 Paldas,,
,,,,,,,,
