K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94,PAPUA TENGAH,,,,,,,
94.02,KAB. PUNCAK JAYA,,,26,3,302,"5.986,190","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
94.02.01,,,,1Mulia,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.01.2001,,,,,,1 Pruleme,,
94.02.01.2002,,,,,,2 Wuyukwi,,
94.02.01.2003,,,,,,3 Wuyuneri,,
94.02.01.2004,,,,,,4 Pepera,,
94.02.01.2005,,,,,,5 Muliagambut,,
94.02.01.2006,,,,,,6 Trikora,,
94.02.01.2007,,,,,,7 Towogi,,
94.02.01.2008,,,,,,8 Birak Ambut,,
94.02.01.2009,,,,,,9 Usir,,
94.02.01.1010,,,,,1Wuyukwi,,,
94.02.01.1011,,,,,2Pagaleme,,,
94.02.02,,,,2Ilu,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.02.02.2001,,,,,,1 Wurak,,
94.02.02.2002,,,,,,2 Lambo,,
94.02.02.2003,,,,,,3 Pindebaga,,
94.02.02.2004,,,,,,4 Dolinggame,,
94.02.02.2005,,,,,,5 Belantara,,
94.02.02.2006,,,,,,6 Kalengga,,
94.02.02.2007,,,,,,7 Pulau Timur,,
94.02.02.2008,,,,,,8 Girmor,,
94.02.02.2009,,,,,,9 Maka,,
94.02.02.2010,,,,,,10 Mobigi,,
94.02.02.2011,,,,,,11 Jauria I,,"Perbaikan nama desa/kampung semula Juria Satu menjadi Jauria I,
sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.02.2012,,,,,,12 Gubulome,,
94.02.02.2013,,,,,,13 Megawi Megewa,,
94.02.02.2014,,,,,,14 Kurikpulok,,
94.02.02.2015,,,,,,15 Puky paky,,"Perbaikan nama desa/kampung semula Pukipaki menjadi Puky paky.
sesuai:
Perda Kab. Puncak Jaya No. 2/2008; dan
BA No.36/TopoII/IX/2022 Tanggal 9 September 2022."
94.02.02.2016,,,,,,16 Kaninonggo,,
,,,,,,,,
