K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.04.07.2017,,,,,,10 Mala Timur,,Perda No. 20/2006
,,,,,,Bowombaru Tengah,,"Perda No. 20/2006, Menjadi wil. Kec. Melonguane Timur, Perda No.
1/2007"
,,,,,,Bowombaru Utara,,"Perda No. 20/2006, Menjadi wil. Kec. Melonguane Timur, Perda No.
1/2007"
71.04.08,,,,8Gemeh,-,15,,
71.04.08.2001,,,,,,1 Mamahan,,
71.04.08.2002,,,,,,2 Bambung,,
71.04.08.2003,,,,,,3 Taturan,,
71.04.08.2004,,,,,,4 G e m e h,,
71.04.08.2005,,,,,,5 Arangkaa,,
71.04.08.2006,,,,,,6 Malat,,
71.04.08.2007,,,,,,7 Apan,,
71.04.08.2008,,,,,,8 Taruan,,
71.04.08.2009,,,,,,9 Bannada,,
71.04.08.2010,,,,,,10 Gemeh Raamata,,"Perda No. 20/2006.
Perbaikan Nama semula Gemeh Rasmata menjadi Gemeh Raamata
sesuai Surat Bup Kep Talaud No. 146.4/506/DP3A-PMD Tanggal 9
Maret 2021.
Surat Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD Tanggal 24
Mei 2021"
71.04.08.2011,,,,,,11 Gemeh Wantane,,Perda No. 20/2006
71.04.08.2012,,,,,,12 Bambung Timur,,Perda No. 20/2006
71.04.08.2013,,,,,,13 Malat Utara,,Perda No. 20/2006
71.04.08.2014,,,,,,14 Mamahan Barat,,Perda No. 20/2006
71.04.08.2015,,,,,,15 Lahu,,
71.04.09,,,,9Damau,-,8,,
71.04.09.2001,,,,,,1 Peret,,Semula wil. Kec. Kabaruan
71.04.09.2002,,,,,,2 Ighik,,Semula wil. Kec. Kabaruan
71.04.09.2003,,,,,,3 Birang,,Semula wil. Kec. Kabaruan
71.04.09.2004,,,,,,4 Akas,,Semula wil. Kec. Kabaruan
71.04.09.2005,,,,,,5 Damau,,Semula wil. Kec. Kabaruan
71.04.09.2006,,,,,,6 Damau Bowone,,Semula wil. Kec. Kabaruan
71.04.09.2007,,,,,,7 Taduwale,,Semula wil. Kec. Kabaruan
71.04.09.2008,,,,,,8 Akas Balane,,Semula wil. Kec. Kabaruan
71.04.10,,,,10Tampan' Amma,-,11,,
71.04.10.2001,,,,,,1 Tuabatu,,Semula wil. Kec. Rainis
71.04.10.2002,,,,,,2 Dapalan,,Semula wil. Kec. Rainis
71.04.10.2003,,,,,,3 R i u n g,,Semula wil. Kec. Rainis
71.04.10.2004,,,,,,4 A m m a t,,Semula wil. Kec. Rainis
71.04.10.2005,,,,,,5 Binalang,,Semula wil. Kec. Rainis
71.04.10.2006,,,,,,6 Ganalo,,Semula wil. Kec. Rainis
