K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52.02.07.2010,,,,,,10 Kerembong,,
52.02.07.2011,,,,,,11 Jango,,"Perda No. 5/2010, Pemekaran dari sebagian wil. Desa Saba"
52.02.07.2012,,,,,,12 Setuta,,"Perda No. 5/2010, Pemekaran dari sebagian wil. Desa Janapria"
52.02.07.2013,,,,,,13 Prako,,"Pemekaran dari Desa Loang Maka ; Perda Kab. Lombok Tengah No. 12
Tahun 2022 tentang Pembentukan Desa Prako Kecamatan Janapria
Kabupaten Lombok Tengah"
52.02.07.2014,,,,,,14 Tibu Sisok,,"Pemekaran dari Desa Loang Maka ; Perda Kab. Lombok Tengah No. 13
Tahun 2022 tentang Pembentukan Desa Tibu Sisok Kecamatan
Janapria Kabupaten Lombok Tengah"
52.02.07.2015,,,,,,15 Janggawana,,"Pemekaran dari Desa Saba ; Perda Kab. Lombok Tengah No. 6 Tahun
2022 tentang Pembentukan Desa Janggawana Kecamatan Janapria
Kabupaten Lombok Tengah"
52.02.07.2016,,,,,,16 Lingkok Berenge,,"Pemekaran dari Desa Saba ; Perda Kab. Lombok Tengah No. 7 Tahun
2022 tentang Pembentukan Desa Lingkok Berenge Kecamatan
Janapria Kabupaten Lombok Tengah"
52.02.08,,,,8Pringgarata,-,11,,
52.02.08.2001,,,,,,1 Pringgarata,,"Perbaikan nama desa semula Pringarata menjadi Pringgarata, sesuai:
Surat Bupati Lombok Tengah No.410/209/DPMD/2022 Tanggal 25
Agustus 2022; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.02.08.2002,,,,,,2 Sepakek,,
52.02.08.2003,,,,,,3 Murbaya,,
52.02.08.2004,,,,,,4 Bagu,,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.08.2005,,,,,,5 Sintung,,
52.02.08.2006,,,,,,6 Bilebante,,"Koreksi nama desa surat Bup. No. 8001962/BPMD/2014 tgl. 10 Nop.
2014"
52.02.08.2007,,,,,,7 Pemepek,,
52.02.08.2008,,,,,,8 Menemeng,,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Bagu"
52.02.08.2009,,,,,,9 Arjangka,,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Pringgarata"
52.02.08.2010,,,,,,10 Taman Indah,,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Pringgarata"
52.02.08.2011,,,,,,11 Sisik,,"Perda No. 3/2010, Pemekaran dari sebagian wil. Desa Sintung"
52.02.09,,,,9Kopang,-,13,,
52.02.09.2001,,,,,,1 Lendang Are,,
52.02.09.2002,,,,,,2 Monggas,,
52.02.09.2003,,,,,,3 Muncan,,
52.02.09.2004,,,,,,4 Bebuak,,
52.02.09.2005,,,,,,5 Kopang Rembiga,,
52.02.09.2006,,,,,,6 Dasan Baru,,
52.02.09.2007,,,,,,7 Montong Gamang,,
52.02.09.2008,,,,,,8 Darmaji,,
52.02.09.2009,,,,,,9 Wajageseng,,
52.02.09.2010,,,,,,10 Aik Bual,,"Perda No. 9/2010, Pemekaran dari sebagian wil. Desa Wajageseng"
