K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.08.2026,,,,,,26 Rima Keuneurom,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.09,,,,9Mesjid Raya,-,13,,
11.06.09.2001,,,,,,1 Meunasah Kulam,,
11.06.09.2002,,,,,,2 Beurandeh,,
11.06.09.2003,,,,,,3 Ie Seum,,
11.06.09.2004,,,,,,4 Meunasah Keudee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.09.2005,,,,,,5 Lamreh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.09.2006,,,,,,6 Meunasah Mon,,
11.06.09.2007,,,,,,7 Paya Kameng,,
11.06.09.2008,,,,,,8 Ruyung,,
11.06.09.2009,,,,,,9 Ladong,,
11.06.09.2010,,,,,,10 Gampong Baro,,
11.06.09.2011,,,,,,11 Durung,,
11.06.09.2012,,,,,,12 Neuheun,,
11.06.09.2013,,,,,,13 Lamnga,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10,,,,10Ingin Jaya,-,50,,
11.06.10.2001,,,,,,1 Lambaro,,Perubahan status menjadi desa Qanun No. 6/2008
11.06.10.2002,,,,,,"2 Meunasah Manyang
Lam Garot",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2003,,,,,,3 Bakoy,,
11.06.10.2004,,,,,,4 Meunasah Baro,,
11.06.10.2005,,,,,,5 Meunasah Deyah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2006,,,,,,6 Meunasah Tutong,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2007,,,,,,7 Siron,,
11.06.10.2008,,,,,,8 Pasie Lamgarot,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2009,,,,,,9 Dham Ceukok,,
11.06.10.2010,,,,,,10 Dham Pulo,,
,,,,,,,,
