K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.06,KAB. AGAM,,,16,0,92,"2.226,270","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
13.06.01,,,,1Tanjung Mutiara,-,4,,
13.06.01.2001,,,,,,1 Tiku Selatan,,
13.06.01.2002,,,,,,2 Tiku Utara,,
13.06.01.2003,,,,,,3 Tiku Limo Jorong,,
13.06.01.2004,,,,,,"4 Durian Kapeh
Darussalam",,"Pemekaran sebagian wil. Nagari Tiku Utara, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4668/BPD tgl 8 September 2022."
13.06.02,,,,2Lubuk Basung,-,5,,
13.06.02.2001,,,,,,1 Lubuk Basung,,
13.06.02.2002,,,,,,2 Garagahan,,"Perbaikan nama dari Geragahan menjadi Garagahan sesuai keputusan
Bupati no 454 tahun 2001,Surat Sekda Kab Agam No
100/27/PEM-III/2021 tanggal 4 Maret 2021,surat Gubernur Sumbar No
120/180/pem-2021 tgl 30 maret 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
13.06.02.2003,,,,,,3 Kampung Pinang,,
13.06.02.2004,,,,,,4 Kampung Tangah,,
13.06.02.2005,,,,,,5 Manggopoh,,
13.06.03,,,,3Tanjung Raya,-,10,,
13.06.03.2001,,,,,,1 Tanjung Sani,,
13.06.03.2002,,,,,,2 Sungai Batang,,
13.06.03.2003,,,,,,3 Maninjau,,
13.06.03.2004,,,,,,4 Bayua,,
,,,,,,Tigo Koto,,"Mekar Menjadi 3 (tiga) Nagari (Koto Kaciak, Duo Koto dan Koto
Gading)"
13.06.03.2006,,,,,,5 Koto Kaciak,,Pemekaran dari Nagari Tigo Koto
13.06.03.2007,,,,,,6 Duo Koto,,Pemekaran dari Nagari Tigo Koto
13.06.03.2008,,,,,,"7 Koto Gadang Anam
Koto",,"Pemekaran dari Nagari Tigo Koto, perbaikan nama dari Koto Gadang
menjadi Koto Gadang Anam Koto, Peraturan Bupati No 7 Tahun 2005,
Surat Sekda Kab Agam No 100/27/PEM-III/2021 tgl 4 maret 2021,surat
Gubernur Sumbar No 120/180/pem-2021 tgl 30 maret 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
13.06.03.2009,,,,,,8 Koto Malintang,,
13.06.03.2010,,,,,,9 Paninjauan,,
13.06.03.2011,,,,,,10 Dalko,,"Pemekaran sebagian wil. Nagari Tanjung Sani, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4668/BPD tgl 8 September 2022."
13.06.04,,,,4Matur,-,6,,
13.06.04.2001,,,,,,1 Matua Hilia,,
,,,,,,,,
