K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.12.03.2006,,,,,,2 Tetewatu,,
73.12.03.2007,,,,,,3 Baringeng,,
,,,,,,Lompulle,,Menjadi wil. Kec. Ganra
73.12.03.2009,,,,,,4 Masing,,
73.12.03.2010,,,,,,5 Kebo,,
73.12.03.2011,,,,,,6 Parenring,,
73.12.03.2012,,,,,,7 Paroto,,
73.12.03.2013,,,,,,8 Palangiseng,,
73.12.04,,,,4Lalabata,7,3,,
73.12.04.1001,,,,,1Lalabata Rilau,,,
73.12.04.1002,,,,,2Ompo,,,
73.12.04.1003,,,,,3Botto,,,
73.12.04.1004,,,,,4Lemba,,,
73.12.04.1005,,,,,5Bila,,,
73.12.04.1006,,,,,6Lapajung,,,
73.12.04.1007,,,,,7Salokaraja,,,
73.12.04.2008,,,,,,1 Maccile,,
73.12.04.2009,,,,,,2 Umpungeng,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
73.12.04.2010,,,,,,3 Mattabulu,,
73.12.05,,,,5Marioriawa,5,5,,
73.12.05.1001,,,,,1Batu Batu,,,
73.12.05.1002,,,,,2Kaca,,,
73.12.05.1003,,,,,3Attang Salo,,,
73.12.05.1004,,,,,4Manorang Salo,,,
73.12.05.1005,,,,,5Limpomajang,,,
73.12.05.2006,,,,,,1 Bulue,,
73.12.05.2007,,,,,,2 Panincong,,
73.12.05.2008,,,,,,3 Patampanua,,
73.12.05.2009,,,,,,4 Tellulimpoe,,
73.12.05.2010,,,,,,5 Laringgi,,
73.12.06,,,,6Donri Donri,-,9,,
,,,,,,Solie,,
73.12.06.2002,,,,,,1 Donri Donri,,
73.12.06.2003,,,,,,2 Lalabatariaja,,
73.12.06.2004,,,,,,3 Leworeng,,
73.12.06.2005,,,,,,4 Labokong,,
73.12.06.2006,,,,,,5 Sering,,
73.12.06.2007,,,,,,6 Pesse,,
73.12.06.2008,,,,,,7 Tottong,,
,,,,,,,,
