Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
71.03.40027,Pulau Batutebe,,"03°08'38.17"" U 125°26'44.80"" T",TBP
71.03.40028,Pulau Tentumbango Malaude,,"03°21'23.63"" U 125°37'23.02"" T",TBP
71.03.40029,Pulau Tapurung Kadio,,"03°11'31.75"" U 125°30'47.74"" T",TBP
71.03.40030,Pulau Batuwingkung,,"03°31'56.04"" U 125°39'30.30"" T",TBP
71.03.40031,Pulau Tolengbara,,"03°27'32.44"" U 125°40'07.88"" T",BP
71.03.40032,Pulau Batuwuhe,,"03°21'05.87"" U 125°36'09.41"" T",TBP
71.03.40033,Pulau Batuwola,,"03°20'59.03"" U 125°36'08.22"" T",TBP
71.03.40034,Pulau Bebalang,,"03°20'23.16"" U 125°34'24.86"" T",BP
71.03.40035,Pulau Beeng Darat,,"03°27'54.85"" U 125°42'12.97"" T",BP
71.03.40036,Pulau Beeng Laut,,"03°28'50.82"" U 125°43'54.21"" T",BP
71.03.40037,Pulau Binteluhang,,"03°21'17.30"" U 125°35'33.98"" T",TBP
71.03.40038,Pulau Batumalokong,,"02°56'39.81"" U 125°27'05.13"" T",TBP
71.03.40039,Pulau Buang,,"03°52'31.95"" U 125°43'04.77"" T",TBP
71.03.40040,Pulau Bukide,,"03°47'22.89"" U 125°36'20.62"" T",TBP
71.03.40041,Pulau Bukidebatu,,"03°46'48.88"" U 125°36'57.28"" T",TBP
71.03.40042,Pulau Bukidelapango,,"03°23'26.79"" U 125°35'18.93"" T",TBP
71.03.40043,Pulau Dagho,,"03°26'08.21"" U 125°34'14.32"" T",TBP
71.03.40044,Pulau Dokole,,"04°40'29.38"" U 125°26'20.46"" T",
71.03.40045,Pulau Dakupang,,"03°21'58.14"" U 125°34'21.59"" T",BP
71.03.40046,Pulau Dane,,"03°25'38.57"" U 125°40'49.69"" T",TBP
71.03.40047,Pulau Dokole,,"04°13'41.34"" U 125°42'00.55"" T",TBP
71.03.40048,Pulau Dulunge,,"04°44'42.52"" U 125°29'26.89"" T",TBP
71.03.40049,Pulau Dumarehe,,"04°13'39.62"" U 125°42'06.73"" T",TBP
71.03.40050,Pulau Ehise,,"04°38'49.20"" U 125°35'59.35"" T",TBP
71.03.40051,Pulau Bunakeng,,"03°20'57.54"" U 125°35'35.67"" T",TBP
71.03.40052,Pulau Enggahai Besar,,"03°32'18.70"" U 125°39'26.66"" T",TBP
71.03.40053,Pulau Enggahai Kecil,,"03°32'22.54"" U 125°39'23.02"" T",TBP
71.03.40054,Pulau Tumbaloke,,"03°33'21.52"" U 125°30'12.31"" T",TBP
71.03.40055,Pulau Hiung,,"03°47'25.09"" U 125°37'59.06"" T",TBP
71.03.40056,Pulau Hompetang,,"03°47'03.18"" U 125°38'05.87"" T",TBP
71.03.40057,Pulau Inise,,"03°48'39.99"" U 125°45'29.22"" T",TBP
71.03.40058,Pulau Kahakitang,,"03°10'05.77"" U 125°31'22.82"" T",BP
71.03.40059,Pulau Kalama,,"03°14'35.56"" U 125°27'34.15"" T",BP
71.03.40060,Pulau Kalea,,"03°21'30.39"" U 125°36'09.83"" T",TBP
71.03.40061,Pulau Kamayo Besar,,"03°32'42.94"" U 125°36'39.74"" T",TBP
71.03.40062,Pulau Kamaio,,"03°32'44.75"" U 125°36'42.14"" T",TBP
71.03.40063,Pulau Kawaluso,,"04°13'55.80"" U 125°19'28.99"" T",BP (PPKT)
71.03.40064,Pulau Kawio,,"04°40'11.82"" U 125°25'47.60"" T",BP (PPKT)
71.03.40065,Pulau Kemboleng,,"04°39'22.79"" U 125°26'09.43"" T",BP
71.03.40066,Pulau Laotongang,,"03°02'48.57"" U 125°40'56.26"" T",TBP
