K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.06.08.2018,,,,,,18 Kuta Buara,,
12.06.08.1019,,,,,1Tiga Binanga,,,
12.06.08.2020,,,,,,19 Batumamak,,"Pemekaran Desa Kutambaru Kunti Perda No.3/2010, Perbaikan nama
sesuai Perda No.3/2010 dan BA No.2826.a/BP/2017 tgl 30 Okt s/d 1
Nov 2017"
12.06.09,,,,9Laubaleng,-,15,,
12.06.09.2001,,,,,,1 Martelu,,
12.06.09.2002,,,,,,2 Mbal-Mbal Petarum,,
12.06.09.2003,,,,,,3 Lau Peranggunen,,
12.06.09.2004,,,,,,4 Tanjung Gunung,,
12.06.09.2005,,,,,,5 Lau Baleng,,
12.06.09.2006,,,,,,6 Durin Rugun,,
12.06.09.2007,,,,,,7 Perbulan,,
12.06.09.2008,,,,,,8 Kutambelin,,
12.06.09.2009,,,,,,9 Lingga Muda,,
12.06.09.2010,,,,,,10 Kinangkong,,
12.06.09.2011,,,,,,11 Rambah Tampu,,
12.06.09.2012,,,,,,12 Lau Peradep,,
12.06.09.2013,,,,,,13 Buluh Pancur,,
12.06.09.2014,,,,,,14 Batu Rongkam,,"Pemekaran sebagian Desa Mbal-Mbal Petarum, Perda No. 1/2015"
12.06.09.2015,,,,,,15 Pintu Angin,,"Pemekaran sebagian Desa Mbal-Mbal Petarum, Perda No. 1/2015"
12.06.10,,,,10Mardingding,-,12,,
12.06.10.2001,,,,,,1 Lau Pengulu,,
12.06.10.2002,,,,,,2 Lau Mulgap,,
12.06.10.2003,,,,,,3 Lau Kesumpat,,
12.06.10.2004,,,,,,4 Rimo Bunga,,
12.06.10.2005,,,,,,5 Tanjung Pamah,,
12.06.10.2006,,,,,,6 Kuta Pengkih,,
12.06.10.2007,,,,,,7 Bandar Purba,,
12.06.10.2008,,,,,,8 Mardingding,,
12.06.10.2009,,,,,,9 Lau Pakam,,
12.06.10.2010,,,,,,10 Lau Solu,,
12.06.10.2011,,,,,,11 Lau Garut,,"Pemekaran sebagian Desa Mardingding, Perda No. 1/2015"
12.06.10.2012,,,,,,12 Bukit Makmur,,"Pemekaran sebagian Desa Mardingding, Perda No. 1/2015"
12.06.11,,,,11Payung,-,7,,
,,,,,,Sukameriah,,"Perbaikan nama sesuai Surat Bupati Karo No. 130/0887/Pemum/2016
Perihal : Validasi Data Wilayah Administrasi Pemerintahan.
Menjadi wil. Kec. Tigapanah, sesuai:
Kepmendagri No. 140-48 Tahun 2019;
Surat Dirjen Bina Pemdes No. 414.3/3578/BPD tgl 9 Agustus 2021; dan
Perda Kab. Karo No. 06 Tahun 2022."
,,,,,,,,
