K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.07.20.2005,,,,,,5 Durian IV Mbelang,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.20.2006,,,,,,6 Tanah Gara Hulu,,
12.07.20.2007,,,,,,7 Gunung Manumpak A,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017.
Perbaikan nama desa semula Gunung Manupak A menjadi Gunung
Manumpak A sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl
19 Agustus 2022."
12.07.20.2008,,,,,,8 Bah Bah Buntu,,
12.07.20.2009,,,,,,9 Tanjung Muda,,
12.07.20.2010,,,,,,10 Tanjung Raja,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.20.2011,,,,,,11 Kuta Mbelin,,
12.07.20.2012,,,,,,12 Rumah Sumbul,,
12.07.20.2013,,,,,,13 Ranggit-git,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.20.2014,,,,,,14 Liang Pematang,,
12.07.20.2015,,,,,,15 Gunung Manumpak B,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017.
Perbaikan nama desa semula Gunung Manupak B menjadi Gunung
Manumpak B sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl
19 Agustus 2022."
12.07.20.2016,,,,,,16 Rumah Lengo,,
12.07.20.2017,,,,,,17 Sipinggan,,
12.07.20.2018,,,,,,18 Tanjung Timur,,
12.07.20.2019,,,,,,19 Durian Tinggung,,
12.07.20.2020,,,,,,20 Sibunga Bunga Hilir,,
12.07.21,,,,12Patumbak,-,8,,
12.07.21.2001,,,,,,1 Lantasan Baru,,
12.07.21.2002,,,,,,2 Patumbak I,,
12.07.21.2003,,,,,,3 Patumbak II,,
12.07.21.2004,,,,,,4 Lantasan Lama,,
12.07.21.2005,,,,,,5 Sigara-gara,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.21.2006,,,,,,6 Marindal I,,"Perbaikan nama desa semula Marendal I menjadi Marindal I sesuai
Surat Sekda Kab. Deli Serdang No. 138/2885 tgl 19 Agustus 2022."
12.07.21.2007,,,,,,7 Marindal II,,
12.07.21.2008,,,,,,8 Patumbak Kampung,,
12.07.22,,,,13Deli Tua,3,3,,
