K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Bajayau Lama,,"Menjadi wil. Kec. Daha Barat, Perda No.13/2006"
63.06.08,,,,8Daha Utara,-,19,,
63.06.08.2001,,,,,,1 Pakapuran Kecil,,
63.06.08.2002,,,,,,2 Panggandingan,,
63.06.08.2003,,,,,,3 Tambak Bitin,,
63.06.08.2004,,,,,,4 Pakan Dalam,,
63.06.08.2005,,,,,,5 Paramaian,,
63.06.08.2006,,,,,,6 Pandak Daun,,
63.06.08.2007,,,,,,7 Murung Raya,,
63.06.08.2008,,,,,,8 Balah Paikat,,
63.06.08.2009,,,,,,9 Sungai Garuda,,
63.06.08.2010,,,,,,10 Sungai Mandala,,
63.06.08.2011,,,,,,11 Mdl. Murung Mesjid,,
63.06.08.2012,,,,,,12 Baruh Kembang,,
63.06.08.2013,,,,,,13 Teluk Haur,,
63.06.08.2014,,,,,,14 Pasungkan,,
63.06.08.2015,,,,,,15 Teluk Kabak,,
63.06.08.2016,,,,,,16 Hamayung,,
63.06.08.2017,,,,,,17 Hamayung Utara,,
63.06.08.2018,,,,,,18 Paharangan,,
63.06.08.2019,,,,,,19 Hakurung,,
63.06.09,,,,9Kalumpang,-,9,,
63.06.09.2001,,,,,,1 Balimau,,
63.06.09.2002,,,,,,2 Karang Paci,,
63.06.09.2003,,,,,,3 Bago Tanggul,,
63.06.09.2004,,,,,,4 Karang Bulan,,
63.06.09.2005,,,,,,5 Balanti,,
63.06.09.2006,,,,,,6 Kalumpang,,
63.06.09.2007,,,,,,7 Tambingkar,,
63.06.09.2008,,,,,,8 Sirih,,
63.06.09.2009,,,,,,9 Sirih Hulu,,
63.06.10,,,,10Loksado,-,11,,
63.06.10.2001,,,,,,1 Halunuk,,
63.06.10.2002,,,,,,2 Panggungan,,
63.06.10.2003,,,,,,3 Lumpangi,,
63.06.10.2004,,,,,,4 Malinau,,
63.06.10.2005,,,,,,5 Hulu Banyu,,
63.06.10.2006,,,,,,6 Tumingki,,
63.06.10.2007,,,,,,7 Kamawakan,,
63.06.10.2008,,,,,,8 Lok Lahung,,
