K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.04.2001,,,,,,1 Peukan Seulimeum,,"Perubahan status menjadi desa Qanun No. 6/2008, Perbaikan nama
sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni 2016 Hal Hasil
Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2002,,,,,,2 Keunaloi,,
11.06.04.2003,,,,,,3 Lhieb,,
11.06.04.2004,,,,,,4 Alue Gintong,,
11.06.04.2005,,,,,,5 Gampong Seulimeum,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2006,,,,,,6 Data Gaseu,,
11.06.04.2007,,,,,,7 Rabo,,
11.06.04.2008,,,,,,8 Gampong Raya,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2009,,,,,,9 Lamjruen,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2010,,,,,,10 Buga,,
11.06.04.2011,,,,,,11 Jawie,,
11.06.04.2012,,,,,,12 Alue Rindang,,
11.06.04.2013,,,,,,13 Iboh Tunong,,
11.06.04.2014,,,,,,14 Iboh Tanjong,,
11.06.04.2015,,,,,,15 Seuneubok,,
11.06.04.2016,,,,,,16 Meunasah Baro,,
11.06.04.2017,,,,,,17 Meunasah Tunong,,
11.06.04.2018,,,,,,18 Batee Lhee,,
11.06.04.2019,,,,,,19 Mangeu,,
11.06.04.2020,,,,,,20 Bayu,,
11.06.04.2021,,,,,,21 Ayon,,
11.06.04.2022,,,,,,22 Lamteuba Droe,,
11.06.04.2023,,,,,,23 Pulo,,
11.06.04.2024,,,,,,24 Lampantee,,
11.06.04.2025,,,,,,25 Lambada,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.04.2026,,,,,,26 Blang Tingkeum,,
11.06.04.2027,,,,,,27 Ateuk,,
11.06.04.2028,,,,,,28 Lam Apeng,,
11.06.04.2029,,,,,,29 Meurah,,
11.06.04.2030,,,,,,30 Lampanah,,
11.06.04.2031,,,,,,"31 Ujong Mesjid
Lampanah",,
11.06.04.2032,,,,,,32 Ujong Keupula,,
11.06.04.2033,,,,,,33 Leungah,,
11.06.04.2034,,,,,,34 Beureunut,,
11.06.04.2035,,,,,,35 Meunasah Jeumpa,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
