K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Aek Pisang,,"Bergabung dg Desa Padang Panjang dan Desa Aek Horsik, Perda No.
5/2008"
,,,,,,Gariang,,"Penggabungan Desa Parsanggrahan, Huta Baru Lobu Tayas,
Lampining, Lobu Tayas, Tanjung Selamat, dan Desa Siranap, Perda
No. 5/2008"
,,,,,,Siranap,,"Penggabungan Desa Parsanggrahan, Huta Baru lobu Tayas,
Lampining, Lobu Tayas, Tanjung Selamat, dan Desa Gariang, Perda
No. 5/2008"
,,,,,,Tanjung Selamat,,"Penggabungan Desa Parsanggrahan, Huta Baru Lobu Tayas,
Lampining, Lobu Tayas, Siranap, dan Desa Gariang, Perda No. 5/2008"
12.03.22.2017,,,,,,4 Lobu Tayas,,"Penggabungan Desa Parsanggrahan, Huta Baru Lobu Tayas,
Lampining, Lobu Tayas, Tanjung Selamat, Siranap, dan Desa Gariang,
Perda No. 5/2008"
,,,,,,Sopo Onggang,,"Penggabungan Desa Hasahatan, Silangkitang, Siborang, dan Desa
Silayang Layang, Perda No. 5/2008"
,,,,,,Siborang,,"Bergabung dg Desa Hasahatan, Silangkitang, Sopo Onggang, dan
Desa Silayang Layang, Perda No. 5/2008"
12.03.22.2020,,,,,,5 Silangkitang,,"Penggabungan Desa Hasahatan, Silangkitang, Sopo Onggang,
Siborang, dan Desa Silayang Layang, Perda No. 5/2008"
,,,,,,Aek Jahengna,,"Bergabung dg Desa Biru, Perda No. 5/2008"
,,,,,,"Huta Baru Lobu
Tayas",,"Penggabungan Desa Parsanggrahan, Lampining, Lobu Tayas, Tanjung
Selamat, Siranap, dan Desa Gariang, Perda No. 5/2008"
,,,,,,Parsanggrahan,,"Bergabung dg Desa Huta Baru lobu Tayas, Lampining, Lobu Tayas,
Tanjung Selamat, Siranap, dan Desa Gariang, Perda No. 5/2008"
,,,,,,Silayang-layang,,"Bergabung dg Desa Hasahatan, Silangkitang, Sopo Onggang, dan
Desa Siborang, Perda No. 5/2008"
,,,,,,Hutatonga Sihulambu,,"Bergabung dg Desa Gonting Pege dan Desa Ramba Padang, Perda
No. 5/2008"
,,,,,,Hasahatan,,"Bergabung dg Desa Silangkitang, Sopo Onggang, Siborang, dan Desa
Silayang Layang, Perda No. 5/2008"
,,,,,,Ramba Padang,,"Penggabungan Desa Gonting Pege dan Desa Huta Tonga Sihulambu,
Perda No. 5/2008"
,,,,,,Gonting Pege,,"Bergabung dg Desa Huta Tonga Sihulambu dan Desa Ramba Padang,
Perda No. 5/2008"
,,,,,,Tapus Nabolak,,"Bergabung dg Desa Botung, Sihulambu, Pagaran Julu, Silangge, dan
Desa Hapesong, Perda No. 5/2008"
,,,,,,Botung,,"Bergabung dg Desa Tapus Nabolak, Sihulambu, Pagaran Julu,
Silangge, dan Desa Hapesong, Perda No. 5/2008"
,,,,,,Hapesong,,"Bergabung dg Desa Tapus Nabolak, Botung, Sihulambu, Pagaran Julu,
dan Desa Silangge, Perda No. 5/2008"
,,,,,,Silangge,,"Bergabung Desa Tapus Nabolak, Botung, Sihulambu, Pagaran Julu,
dan Desa Hapesong, Perda No. 5/2008"
12.03.22.2033,,,,,,6 Sihulambu,,"Penggabungan Desa Tapus Nabolak, Botung, Sihulambu, Pagaran
Julu, Silangge, dan Desa Hapesong, Perda No. 5/2008"
,,,,,,Pagaran Julu,,"Bergabung dg Desa Tapus Nabolak, Botung, Sihulambu, Silangge, dan
Desa Hapesong, Perda No. 5/2008"
,,,,,,Simatorkis Tapus,,"Bergabung dg Desa Purba Sinomba, Purba Tua, Panguripan, dan Desa
Janji Mauli, Perda No. 5/200"
,,,,,,,,
