K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.03.05.2052,,,,,,15 Indrasari,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,Antasan Senor Ilir,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2054,,,,,,16 Jawa Laut,,
63.03.05.1055,,,,,6Tanjung Rema Darat,,,"Menjadi Kelurahan, Perda No. 8/2008"
63.03.05.2056,,,,,,17 Pasayangan Utara,,
63.03.05.2057,,,,,,18 Pasayangan Barat,,
63.03.05.2058,,,,,,19 Tambak Baru Ilir,,
63.03.05.1059,,,,,7Sekumpul,,,Perda No. 7/2008
63.03.06,,,,6Karang Intan,-,26,,
63.03.06.2001,,,,,,1 Kiram,,
63.03.06.2002,,,,,,2 Mandiangin Barat,,
63.03.06.2003,,,,,,3 Karang Intan,,
63.03.06.2004,,,,,,4 Pandak Daun,,
63.03.06.2005,,,,,,5 Jingah Habang Ulu,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.06.2006,,,,,,6 Mali Mali,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.06.2007,,,,,,7 Lok Tangga,,
63.03.06.2008,,,,,,8 Lihung,,
63.03.06.2009,,,,,,9 Bi'ih,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi.
Perbaikan nama desa semula Bi ih menjadi Bi'ih, sesuai:
Kep. Gub. Kepala Daerah Tingkat I Kalsel No. 0121 Tahun 1983; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
63.03.06.2010,,,,,,10 Penyambaran,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.06.2011,,,,,,11 Sungai Alang,,
63.03.06.2012,,,,,,12 Sungai Asam,,
63.03.06.2013,,,,,,13 Mandikapau Timur,,
63.03.06.2014,,,,,,"14 Awang Bangkal
Barat",,
63.03.06.2015,,,,,,"15 Awang Bangkal
Timur",,
63.03.06.2016,,,,,,16 Sungai Besar,,
63.03.06.2017,,,,,,17 Mandiangin Timur,,
63.03.06.2018,,,,,,18 Pasar Lama,,
63.03.06.2019,,,,,,19 Jingah Habang Ilir,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.06.2020,,,,,,20 Sungai Arfat,,
63.03.06.2021,,,,,,21 Padang Panjang,,
63.03.06.2022,,,,,,22 Sungai Landas,,
63.03.06.2023,,,,,,23 Abirau,,
,,,,,,,,
