K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.04,KAB. TULUNGAGUNG,,,19,14,257,"1.144,525","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.04.01,,,,1Tulungagung,14,-,,
35.04.01.1001,,,,,1Kedungsoko,,,
35.04.01.1002,,,,,2Tertek,,,
35.04.01.1003,,,,,3Karangwaru,,,
35.04.01.1004,,,,,4Tamanan,,,
35.04.01.1005,,,,,5Jepun,,,
35.04.01.1006,,,,,6Bago,,,
35.04.01.1007,,,,,7Kepatihan,,,
35.04.01.1008,,,,,8Kenayan,,,
35.04.01.1009,,,,,9Kampungdalem,,,
35.04.01.1010,,,,,10Kauman,,,
35.04.01.1011,,,,,11Kutoanyar,,,
35.04.01.1012,,,,,12Sembung,,,
35.04.01.1013,,,,,13Panggungrejo,,,
35.04.01.1014,,,,,14Botoran,,,
35.04.02,,,,2Boyolangu,-,17,,
35.04.02.2001,,,,,,1 Wajak Kidul,,
35.04.02.2002,,,,,,2 Sanggrahan,,
35.04.02.2003,,,,,,3 Pucung Kidul,,"Koreksi nama Srt Sekda Jatim No 100/4112/011/2016 tgl 10 Maret
2016"
35.04.02.2004,,,,,,4 Boyolangu,,
35.04.02.2005,,,,,,5 Ngranti,,
35.04.02.2006,,,,,,6 Kendalbulur,,
35.04.02.2007,,,,,,7 Bono,,
35.04.02.2008,,,,,,8 Waung,,
35.04.02.2009,,,,,,9 Moyoketen,,
35.04.02.2010,,,,,,10 Wajak Lor,,
35.04.02.2011,,,,,,11 Karangrejo,,
35.04.02.2012,,,,,,12 Kepuh,,
35.04.02.2013,,,,,,13 Tanjungsari,,
35.04.02.2014,,,,,,14 Serut,,
35.04.02.2015,,,,,,15 Beji,,
35.04.02.2016,,,,,,16 Sobontoro,,
35.04.02.2017,,,,,,17 Gedangsewu,,
35.04.03,,,,3Kedungwaru,-,19,,
,,,,,,,,
