K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.09.11.2008,,,,,,8 Banjar Nan Tigo,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.11.2009,,,,,,9 Pulausipan,,
14.09.11.2010,,,,,,10 Pulaubusuk Jaya,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.11.2011,,,,,,"11 Seberang Pulau
Busuk",,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.11.2012,,,,,,12 Lebuh Lurus,,"Pemekaran sebagian Ds.Pasar Inuman dan Ds.Banjar Nan Tigo, Perda
No.23/2012, Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni
2016, Perbaikan nama hasil validasi tgl 28 April 2017 dan rekomendasi
Ditjen BPD No.146/3672/BPD tgl 21 Juni 2017"
14.09.11.2013,,,,,,13 Kampung Baru Koto,,"Pemekaran sebagian Desa Koto Inuman, Perda No.23/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.11.2014,,,,,,14 Ketaping Jaya,,"Pemekaran sebagian Ds.Pulaupanjang Hilir, Perda No.23/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.12,,,,12Hulu Kuantan,-,12,,
14.09.12.2001,,,,,,1 Lubuk Ambacang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.12.2002,,,,,,2 Sungaikelelawar,,
14.09.12.2003,,,,,,3 Tanjung,,
14.09.12.2004,,,,,,4 Sungaipinang,,
14.09.12.2005,,,,,,5 Sungaialah,,
14.09.12.2006,,,,,,6 Koto Kombu,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.12.2007,,,,,,7 Sumpu,,
14.09.12.2008,,,,,,8 Mudik Ulo,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.12.2009,,,,,,9 Inuman,,
14.09.12.2010,,,,,,10 Tanjungmedang,,
14.09.12.2011,,,,,,11 Serosa,,
14.09.12.2012,,,,,,12 Sampurago,,"Pemekaran sebagian Desa Lubuk Ambacang, Perda No. 23/2012"
