K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.10.18.2007,,,,,,7 Bajulmati,,
35.10.18.2008,,,,,,8 Watukebo,,
35.10.18.2009,,,,,,9 Alasrejo,,"Perbaikan nama desa semula Alas Rejo menjadi Alasrejo, sesuai:
Surat Bupati Banyuwangi No. 065/717/429.012/2022 Tanggal 17 Juni
2022; dan
Surat Bupati Banyuwangi No. 118/718/429.012/2022 Tanggal 17 Juni
2022."
35.10.18.2010,,,,,,10 Sidowangi,,
35.10.18.2011,,,,,,11 Sumberanyar,,
35.10.18.2012,,,,,,12 Bimorejo,,
35.10.19,,,,19Songgon,-,9,,
35.10.19.2001,,,,,,1 Songgon,,
35.10.19.2002,,,,,,2 Balak,,
35.10.19.2003,,,,,,3 Sragi,,
35.10.19.2004,,,,,,4 Parangharjo,,
35.10.19.2005,,,,,,5 Bedewang,,
35.10.19.2006,,,,,,6 Bayu,,
35.10.19.2007,,,,,,7 Sumberarum,,
35.10.19.2008,,,,,,8 Sumberbulu,,
35.10.19.2009,,,,,,9 Bangunsari,,
35.10.20,,,,20Sempu,-,7,,
35.10.20.2001,,,,,,1 Sempu,,
35.10.20.2002,,,,,,2 Jambewangi,,
35.10.20.2003,,,,,,3 Karangsari,,
35.10.20.2004,,,,,,4 Temuguruh,,
35.10.20.2005,,,,,,5 Gendoh,,
35.10.20.2006,,,,,,6 Temuasri,,
35.10.20.2007,,,,,,7 Tegalarum,,
35.10.21,,,,21Kalipuro,4,5,,
35.10.21.1001,,,,,1Kalipuro,,,
35.10.21.1002,,,,,2Klatak,,,
35.10.21.2003,,,,,,1 Ketapang,,
35.10.21.2004,,,,,,2 Pesucen,,
35.10.21.2005,,,,,,3 Kelir,,
35.10.21.1006,,,,,3Gombengsari,,,
35.10.21.1007,,,,,4Bulusan,,,
35.10.21.2008,,,,,,4 Telemung,,
35.10.21.2009,,,,,,5 Bulusari,,
35.10.22,,,,22Siliragung,-,5,,
35.10.22.2001,,,,,,1 Buluagung,,Semula wil Kec. Pesanggaran Perda No. 33/2004
35.10.22.2002,,,,,,2 Siliragung,,Semula wil Kec. Pesanggaran Perda No. 33/2004
