K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.09.05.2013,,,,,,11 Kampung Baru Timur,,"Pemekaran sebagian Desa Kampung Baru, Perda No.23/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.09.06,,,,6Benai,1,15,,
14.09.06.1001,,,,,1Benai,,,
,,,,,Beringin Jaya,,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
14.09.06.2003,,,,,,1 Banjar Benai,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.06.2004,,,,,,2 Talontom,,
14.09.06.2005,,,,,,3 Gunungkesiangan,,
14.09.06.2006,,,,,,4 Pulaukalimanting,,
14.09.06.2007,,,,,,5 Banjar Lopak,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.06.2008,,,,,,6 Tanjungsimandolak,,
14.09.06.2009,,,,,,7 Siberakun,,
14.09.06.2010,,,,,,8 Pulautongah,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.06.2011,,,,,,9 Ujung Tanjung,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.06.2012,,,,,,10 Pulauingu,,
14.09.06.2013,,,,,,11 Simandolak,,
14.09.06.2014,,,,,,12 Tebing Tinggi,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.06.2015,,,,,,13 Pulaulancang,,
14.09.06.2016,,,,,,14 Benai Kecil,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,"Parit Teratak Air
Hitam",,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,Teratak Air Hitam,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,"Seberang Teratak
Air Hitam",,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,Jalur Patah,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,,,
