K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.17,KAB. SUMBA TENGAH,,,6,0,65,"1.789,659","UU No.3 /2007.
Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.17.01,,,,1Katiku Tana,-,7,,Semula wil. Kab. Sumba Barat
53.17.01.2001,,,,,,1 Makata Keri,,
,,,,,,Malinjak,,"Menjadi wil. Kec. Katiku Tana Selatan, Perda No.1/2007"
53.17.01.2003,,,,,,2 Kabela Wuntu,,
53.17.01.2004,,,,,,3 Mata Woga,,
,,,,,,Wailawa,,"Menjadi wil Kec. Katiku Tana Selatan, Perda No.1/2007"
,,,,,,Dameka,,"Menjadi wil. Kec. Katiku Tana Selatan, Perda No.1/2007"
,,,,,,Konda Maloba,,"Menjadi wil. Kec. Katiku Tana Selatan, Perda No.1/2007"
,,,,,,Wairasa,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Anajiaka,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Praimadeta,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Maderi,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Sambali Loku,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Umbu Mamijuk,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Umbu Pabal,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Umbu Langang,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Waimanu,,"Menjadi wil. Kec. Katiku Tana Selatan, Perda No.1/2007"
,,,,,,Pondok,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Umbu Kawolu,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
53.17.01.2019,,,,,,4 Umbu Riri,,
,,,,,,Wangga Waiyengu,,Menjadi wil. Kec. Umbu Ratu Nggay Barat
,,,,,,Tana Modu,,"Menjadi wil. Kec. Katiku Tana Selatan, Perda No.1/2007"
,,,,,,Manurara,,"Menjadi wil. Kec. Katiku Tana Selatan, Perda No.1/2007"
53.17.01.2023,,,,,,5 Anakalang,,
53.17.01.2024,,,,,,6 Dewa Jara,,Pemekaran Desa Anakalang Perda No. 10/2010
53.17.01.2025,,,,,,7 Mata Redi,,Pemekaran Desa Mata Woga Perda No. 10/2010
53.17.02,,,,"2Umbu Ratu Nggay
Barat",-,15,,Semula wil. Kab. Sumba Barat
,,,,,,Wangga Waiyengu,,"Semula wil Kec. Katiku Tana.
Menjadi wil Kec. Umbu Ratu Nggay Tengah sesuai Perda No. 4 Tahun
2020."
53.17.02.2002,,,,,,1 Praimadeta,,Semula wil. Kec. Katiku Tana
53.17.02.2003,,,,,,2 Pondok,,Semula wil. Kec. Katiku Tana
53.17.02.2004,,,,,,3 Maderi,,Semula wil. Kec. Katiku Tana
53.17.02.2005,,,,,,4 Anajiaka,,Semula wil. Kec. Katiku Tana
,,,,,,,,
