Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.04.40063,Pulau Solando Besar,,"01°20'15.48"" U 120°47'32.04"" T",TBP
72.04.40064,Pulau Solando Kecil,,"01°20'10.31"" U 120°47'50.84"" T",TBP
72.04.40065,Pulau Sumangat,,"00°59'12.99"" U 120°43'55.99"" T",TBP
72.04.40066,Pulau Tampelekan,,"00°59'57.99"" U 120°22'31.00"" T",TBP
72.04.40067,Pulau Tende,,"01°10'04.00"" U 120°47'08.00"" T",TBP
72.04.40068,Pulau Tiga Dalam,,"01°04'08.22"" U 120°36'45.68"" T",TBP
72.04.40069,Pulau Tiga Luar,,"01°04'14.99"" U 120°36'55.18"" T",TBP
72.04.40070,Pulau Tiga Tengah,,"01°04'12.85"" U 120°36'53.07"" T",BP
72.04.40071,Pulau Tinggilanga,,"00°59'39.00"" U 120°43'04.00"" T",
72.04.40072,Pulau Tongke,,"00°51'08.27"" U 120°21'53.19"" T",BP
72.04.40073,Pulau Tumpangan,,"01°04'26.00"" U 120°40'17.00"" T",
72.05,KAB. BUOL,23,,
72.05.40001,Pulau Anoglipu,,"01°18'36.29"" U 121°26'21.84"" T",
72.05.40002,Pulau Barabatu,,"01°15'44.26"" U 121°20'19.84"" T",TBP
72.05.40003,Pulau Batulayar,,"01°03'31.87"" U 122°08'42.87"" T",TBP
72.05.40004,Pulau Batulumayagu,,"01°04'17.98"" U 122°05'23.33"" T",TBP
72.05.40005,Pulau Batumandi,,"01°04'22.60"" U 121°58'20.88"" T",
72.05.40006,Pulau Batumandi Lamakan Besar,,"01°15'22.08"" U 121°18'54.64"" T",
72.05.40007,Pulau Batumandi Lamakan Kecil,,"01°15'22.96"" U 121°18'54.27"" T",
72.05.40008,Pulau Batumandi Paniki,,"01°03'29.12"" U 121°58'30.58"" T",
72.05.40009,Pulau Boki,,"01°05'42.00"" U 121°48'42.00"" T",BP
72.05.40010,Pulau Busak,,"01°16'12.00"" U 121°21'49.00"" T",TBP
72.05.40011,Pulau Gantale,,"01°18'04.55"" U 121°28'10.56"" T",TBP
72.05.40012,Pulau Jin,,"01°13'26.70"" U 121°26'01.47"" T",
72.05.40013,Pulau Kuyup,,"01°03'34.99"" U 121°57'33.00"" T",TBP
72.05.40014,Pulau Lemari,,"01°03'42.99"" U 122°06'51.00"" T",TBP
72.05.40015,Pulau Lesman,,"01°03'02.00"" U 121°57'41.00"" T",BP
72.05.40016,Pulau Panikipaleleh,,"01°04'04.00"" U 121°58'45.99"" T",BP
72.05.40017,Pulau Panjang,,"01°03'32.00"" U 121°58'14.00"" T",BP
72.05.40018,Pulau Pasir Batulayar,,"01°03'23.90"" U 122°08'40.84"" T",
72.05.40019,Pulau Raja,,"01°07'14.99"" U 121°50'20.00"" T",TBP
72.05.40020,Pulau Ringgit,,"01°03'06.99"" U 122°07'34.00"" T",BP
72.05.40021,Pulau Tiga Selatan,,"01°12'53.75"" U 121°26'02.10"" T",
72.05.40022,Pulau Tiga Tengah,,"01°12'56.94"" U 121°26'00.45"" T",
72.05.40023,Pulau Tiga Utara,,"01°12'59.09"" U 121°26'02.41"" T",
72.06,KAB. MOROWALI,224,,
72.06.40003,Pulau Ambau,,"03°07'53.10"" S 122°36'55.29"" T",TBP
72.06.40004,Pulau Anak Rajagunung,,"03°03'16.70"" S 122°30'04.91"" T",TBP
72.06.40005,Pulau Babagang,,"03°17'16.40"" S 122°25'38.23"" T",TBP
72.06.40010,Pulau Bahomoiri,,"03°16'18.99"" S 122°25'59.99"" T",TBP
