K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.01.02.2013,,,,,,6 Padang Mutung,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Pulau Rambai,,"Menjadi wil. Kec. Kampar Timur, Perda No 22 /2003"
,,,,,,Kampar,,"Menjadi wil. Kec. Kampar Timur, Perda No 22 /2003"
,,,,,,Koto Perambahan,,"Menjadi wil. Kec. Kampar Timur, Perda No 22 /2003"
,,,,,,Bukit Teratai,,"Menjadi wil. Kec. Rumbio Jaya, Perda No 22 / 2003"
,,,,,,Sungai Putih,,"Menjadi wil. Kec. Kampar Timur, Perda No. 22/2003"
,,,,,,Batang Batindih,,"Menjadi wil. Kec. Rumbio Jaya, Perda No 22 / 2003"
,,,,,,Tambusai,,"Menjadi wil. Kec. Rumbio Jaya, Perda No 22 / 2003"
,,,,,,Deli Makmur,,"Menjadi wil. Kec. Kampar Timur, Perda No 22 /2003"
,,,,,,Kayu Aro,,"Menjadi wil. Kec. Kampar Utara , Perda No 22/ 2003"
14.01.02.2023,,,,,,7 Pulau Jambu,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.02.2024,,,,,,8 Tanjung Rambutan,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.01.02.2025,,,,,,9 Simpang Kubu,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Sungai Tonang,,"Menjadi wil. Kec. Kampar Utara, Perda No 22/2003"
14.01.02.1027,,,,,1Air Tiris,,,
14.01.02.2028,,,,,,10 Limau Manis,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Kebun Pulau Pondok,,
14.01.02.2030,,,,,,11 Naumbai,,
14.01.02.2031,,,,,,12 Pulau Tinggi,,"Pemekaran sebagian Desa Padang Mutung Perda No.17/2011,
Perbaikan nama hasil Validasi Ditjen Bina Pemdes tgl 23 Juni 2016,
Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.01.02.2032,,,,,,13 Ranah Baru,,"Pemekaran sebagian Desa Ranah Perda No.17/2011, Perbaikan nama
hasil Validasi Ditjen Bina Pemdes tgl 23 Juni 2016, Perbaikan nama
hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen
Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.01.02.2033,,,,,,14 Bukit Ranah,,"Pemekaran sebagian Desa Ranah Perda No.17/2011, Perbaikan nama
hasil Validasi Ditjen Bina Pemdes tgl 23 Juni 2016, Perbaikan nama
hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen
Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
