Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
36.01.40037,Pulau Liwungan,,"06°29'29.96"" S 105°43'21.58"" T",TBP
36.01.40038,Pulau Mangir,,"06°40'37.80"" S 105°33'24.33"" T",TBP
36.01.40039,Pulau Oar,,"06°38'48.57"" S 105°34'11.88"" T",TBP
36.01.40040,Pulau Pamanggangan,,"06°48'36.96"" S 105°26'36.58"" T",TBP
36.01.40041,Pulau Panaitan,,"06°35'28.56"" S 105°12'32.52"" T",TBP
36.01.40042,Pulau Panggarangan,,"06°45'28.31"" S 105°25'03.08"" T",TBP
36.01.40043,Pulau Peucang,,"06°44'25.96"" S 105°15'26.58"" T",TBP
36.01.40044,Pulau Pinangkecing,,"06°49'18.07"" S 105°14'20.70"" T",TBP
36.01.40045,Pulau Popole,,"06°23'47.96"" S 105°48'29.58"" T",TBP
36.01.40046,Pulau Reungit,,"06°46'02.12"" S 105°25'20.28"" T",TBP
36.01.40047,Pulau Sumur,,"06°39'09.27"" S 105°34'45.90"" T",TBP
36.01.40048,Pulau Tinjil,,"06°57'43.96"" S 105°47'35.58"" T",BP
36.01.40049,Pulau Totok,,"06°45'24.05"" S 105°25'12.00"" T",TBP
36.01.40050,Pulau Umang,,"06°38'35.61"" S 105°34'53.84"" T",BP
36.01.40051,Pulau Waton,,"06°37'09.36"" S 105°06'28.86"" T",TBP
36.02,KAB. LEBAK,5,,
36.02.40001,Pulau Karangbokor,,"06°58'48.11"" S 106°16'47.10"" T",TBP
36.02.40002,Pulau Karangmalang,,"06°53'20.41"" S 106°07'09.09"" T",TBP
36.02.40003,Pulau Karangmasigit,,"06°52'36.13"" S 106°05'45.10"" T",TBP
36.02.40004,Pulau Manuk,,"06°58'17.98"" S 106°15'41.89"" T",TBP
36.02.40005,Pulau Tanjunglayar,,"06°59'41.98"" S 106°18'25.09"" T",TBP
36.03,KAB. TANGERANG,1,,
36.03.40001,Pulau Betingan,,"06°00'07.90"" S 106°37'48.91"" T",TBP
36.04,KAB. SERANG,19,,
36.04.40001,Pulau Kubur,,"05°58'54.11"" S 106°09'03.75"" T",TBP
36.04.40002,Pulau Lima,,"06°00'05.13"" S 106°09'17.44"" T",TBP
36.04.40003,Pulau Pamujan Besar,,"05°56'30.66"" S 106°13'07.11"" T",TBP
36.04.40004,Pulau Pamujan Kecil,,"05°57'51.58"" S 106°11'34.61"" T",TBP
36.04.40005,Pulau Pisang,,"05°59'49.35"" S 106°09'00.55"" T",TBP
36.04.40006,Pulau Pulauan,,"05°58'04.61"" S 106°21'28.68"" T",TBP
36.04.40007,Pulau Sangiang,,"05°57'21.24"" S 105°51'11.82"" T",BP
36.04.40008,Pulau Tinil,,"05°57'15.96"" S 106°21'10.85"" T",TBP
36.04.40009,Pulau Tunda,,"05°48'44.97"" S 106°16'47.58"" T",BP
36.04.40010,Pulau Cikantung,,"05°58'04.75"" S 106°06'23.94"" T",TBP
36.04.40011,Pulau Kalih Selatan,,"05°54'05.96"" S 106°05'35.58"" T",TBP
36.04.40012,Pulau Kalih Utara,,"05°53'53.42"" S 106°05'24.49"" T",TBP
36.04.40013,Pulau Karangcawene,,"06°08'15.30"" S 105°51'07.32"" T",TBP
36.04.40014,Pulau Karangparejakah,,"06°08'16.20"" S 105°51'08.09"" T",TBP
36.04.40015,Pulau Kemanisan,,"05°57'49.08"" S 106°06'32.09"" T",TBP
36.04.40016,Pulau Panjang,,"05°55'51.97"" S 106°09'11.58"" T",BP
