K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63,KALIMANTAN SELATAN,,,,,,,
63.03,KAB. BANJAR,,,20,13,277,"4.588,438","Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
63.03.01,,,,1Aluh Aluh,-,19,,
63.03.01.2001,,,,,,1 Bakambat,,
63.03.01.2002,,,,,,2 Tanipah,,
,,,,,,Pindahan Baru,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
,,,,,,Handil Purai,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
,,,,,,Kampung Baru,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
,,,,,,Lawahan,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
,,,,,,Babirik,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
,,,,,,Jambu Burung,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
63.03.01.2009,,,,,,3 Pemurus,,
63.03.01.2010,,,,,,4 Simpang Warga,,
63.03.01.2011,,,,,,5 Bunipah,,
63.03.01.2012,,,,,,6 Aluh Aluh Besar,,
63.03.01.2013,,,,,,7 Aluh Aluh Kecil,,
63.03.01.2014,,,,,,8 Podok,,
63.03.01.2015,,,,,,9 Handil Bujur,,
63.03.01.2016,,,,,,10 Kuin Besar,,
63.03.01.2017,,,,,,11 Terapu,,
,,,,,,Tambak Padi,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
63.03.01.2019,,,,,,12 Labat Muara,,
,,,,,,Haur Kuning,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
,,,,,,Jambu Raya,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
63.03.01.2022,,,,,,13 Pulantan,,
,,,,,,Rumpiang,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
63.03.01.2024,,,,,,"14 Aluh Aluh Kecil
Muara",,
,,,,,,Selat Makmur,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
63.03.01.2026,,,,,,"15 Simpang Warga
Dalam",,
63.03.01.2027,,,,,,16 Kuin Kecil,,
63.03.01.2028,,,,,,17 Handil Baru,,
,,,,,,Muara Halayung,,"Menjadi wil. Kec. Beruntung Baru, Perda No. 13/2003"
63.03.01.2030,,,,,,18 Balimau,,
63.03.01.2031,,,,,,19 Sungai Musang,,
63.03.02,,,,2Kertak Hanyar,3,10,,
63.03.02.1001,,,,,1Kertak Hanyar I,,,
