K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.18.03.2012,,,,,,12 Buket Teungoh,,
11.18.03.2013,,,,,,13 Reului Mangat,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.18.03.2014,,,,,,14 Gampong Cot,,
11.18.03.2015,,,,,,15 Jurong Binje,,
11.18.03.2016,,,,,,16 Jurong Teungoh,,
11.18.03.2017,,,,,,17 Jurong Ara,,
11.18.03.2018,,,,,,18 Keude Jangka Buya,,
11.18.04,,,,4Bandar Dua,-,45,,Semula wil. Kab. Pidie
11.18.04.2001,,,,,,1 Keude Ulee Gle,,
11.18.04.2002,,,,,,2 Ulee Gle,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perubahan nama desa semula Gampong Ulee Gle menjadi Ulee Gle,
sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.04.2003,,,,,,3 Blang Dalam,,
11.18.04.2004,,,,,,4 Pulo,,
11.18.04.2005,,,,,,5 Baro,,"Perubahan nama desa semula Gampong Baro menjadi Baro, sesuai:
Qanun No. 2 Tahun 2022; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.18.04.2006,,,,,,6 Meuko Kuthang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.18.04.2007,,,,,,7 Uteun Bayu,,
11.18.04.2008,,,,,,8 Alue Ketapang,,
11.18.04.2009,,,,,,9 Jaulanga Barat,,
11.18.04.2010,,,,,,10 Kumba,,
11.18.04.2011,,,,,,11 Babah Krueng,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.04.2012,,,,,,12 Pohroh,,
11.18.04.2013,,,,,,13 Seunong,,
11.18.04.2014,,,,,,14 Alue Mee,,
11.18.04.2015,,,,,,15 Blang Kuta,,
11.18.04.2016,,,,,,16 Drien Tujoh,,
11.18.04.2017,,,,,,17 Alue Sane,,
11.18.04.2018,,,,,,18 Gahru,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.18.04.2019,,,,,,19 Lhok Pusong,,
11.18.04.2020,,,,,,20 Paya Pisang Klat,,
,,,,,,,,
