K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64,KALIMANTAN TIMUR,,,,,,,
64.02,KAB. KUTAI KARTANEGARA,,,20,44,193,"26.926,494","PP No. 8/2002 tentang Perubahan nama Kabupaten Kutai menjadi
Kabupaten Kutai Kartanegara.
Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
64.02.01,,,,1Muara Muntai,-,13,,
64.02.01.2001,,,,,,1 Perian,,
64.02.01.2002,,,,,,2 Muara Leka,,
64.02.01.2003,,,,,,3 Muara Aloh,,
64.02.01.2004,,,,,,4 Jantur,,
64.02.01.2005,,,,,,5 Batuq,,
64.02.01.2006,,,,,,6 Rebaq Rinding,,
64.02.01.2007,,,,,,7 Muara Muntai Ulu,,
64.02.01.2008,,,,,,8 Muara Muntai Ilir,,
64.02.01.2009,,,,,,9 Kayu Batu,,
64.02.01.2010,,,,,,10 Jantur Selatan,,
64.02.01.2011,,,,,,"11 Tanjung Batuq
Harapan",,
64.02.01.2012,,,,,,12 Pulau Harapan,,
64.02.01.2013,,,,,,13 Jantur Baru,,
64.02.02,,,,2Loa Kulu,-,15,,
64.02.02.2001,,,,,,1 Jonggon Desa,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.02.02.2002,,,,,,2 Sungai Payang,,
64.02.02.2003,,,,,,3 Jembayan,,
64.02.02.2004,,,,,,4 Loa Kulu Kota,,
64.02.02.2005,,,,,,5 Loh Sumber,,
64.02.02.2006,,,,,,6 Ponoragan,,
64.02.02.2007,,,,,,7 Rempanga,,
64.02.02.2008,,,,,,8 Margahayu,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.02.02.2009,,,,,,9 Jonggon Jaya,,"Perubahan nama desa semula Karya Utama menjadi Jonggon Jaya
sesuai Perda No. 1 Tahun 2022."
64.02.02.2010,,,,,,10 Lung Anai,,
64.02.02.2011,,,,,,11 Jembayan Tengah,,
64.02.02.2012,,,,,,12 Jembayan Dalam,,
64.02.02.2013,,,,,,13 Sepakat,,"Pemekaran sebagaian Desa Loa Kulu Kota, Perda No. 11/2010"
64.02.02.2014,,,,,,14 Sumber Sari,,"Pemekaran sebagaian Desa Luh Sumber, Perda No. 12/2010"
,,,,,,,,
