K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.12.10.2013,,,,,,6 Karangampel Kidul,,
32.12.10.2014,,,,,,7 Karangampel,,
32.12.10.2015,,,,,,8 Dukuh Jeruk,,
32.12.10.2016,,,,,,9 Dukuh Tengah,,
32.12.10.2017,,,,,,10 Mundu,,
,,,,,,Jayalaksana,,Menjadi wil. Kec. Kedokan Bunder.
32.12.10.2019,,,,,,11 Kaplongan Lor,,
32.12.11,,,,11Juntinyuat,-,12,,
32.12.11.2001,,,,,,1 Segeran Kidul,,
32.12.11.2002,,,,,,2 Segeran Lor,,Koreksi nama desa Perda No. 11/2013
32.12.11.2003,,,,,,3 Juntiweden,,
32.12.11.2004,,,,,,4 Dadap,,
32.12.11.2005,,,,,,5 Juntinyuat,,Koreksi nama desa Perda No. 11/2013
32.12.11.2006,,,,,,6 Juntikedokan,,
32.12.11.2007,,,,,,7 Pondoh,,
32.12.11.2008,,,,,,8 Sambimaya,,Koreksi nama desa Perda No. 11/2013
32.12.11.2009,,,,,,9 Tinumpuk,,
32.12.11.2010,,,,,,10 Juntikebon,,
32.12.11.2011,,,,,,11 Lombang,,
32.12.11.2012,,,,,,12 Limbangan,,
,,,,,,Majakerta,,"Menjadi wil. Kec. Balongan, Perda No. 1/2005"
32.12.12,,,,12Sliyeg,-,14,,
32.12.12.2001,,,,,,1 Sleman,,
32.12.12.2002,,,,,,2 Tambi,,
32.12.12.2003,,,,,,3 Sudikampiran,,
32.12.12.2004,,,,,,4 Tambi Lor,,
32.12.12.2005,,,,,,5 Sleman Lor,,
32.12.12.2006,,,,,,6 Majasari,,
32.12.12.2007,,,,,,7 Majasih,,
32.12.12.2008,,,,,,8 Sliyeg,,
32.12.12.2009,,,,,,9 Gadingan,,
32.12.12.2010,,,,,,10 Mekargading,,
32.12.12.2011,,,,,,11 Sliyeg Lor,,
32.12.12.2012,,,,,,12 Tugu Kidul,,Koreksi nama desa Perda No. 11/2013
32.12.12.2013,,,,,,13 Tugu,,
,,,,,,Sudimampir,,"Menjadi wil. Kec. Balongan, Perda No. 1/2005"
,,,,,,Sudimampir Lor,,"Menjadi wil. Kec. Balongan, Perda No. 1/2005"
32.12.12.2016,,,,,,14 Longok,,
32.12.13,,,,13Jatibarang,-,15,,
32.12.13.2001,,,,,,1 Sukalila,,
