K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.04.10.2021,,,,,,21 Genting Bulen,,
11.04.10.2022,,,,,,22 Jalan Tengah,,
11.04.10.2023,,,,,,23 Jerata,,
11.04.10.2024,,,,,,24 Simpang Juli,,
11.04.10.2025,,,,,,25 Selon,,
11.04.11,,,,7Kebayakan,-,20,,
11.04.11.2001,,,,,,1 Bukit Sama,,
11.04.11.2002,,,,,,2 Gunung Bukit,,
11.04.11.2003,,,,,,3 Jongok Meluem,,
11.04.11.2004,,,,,,4 Kelupak Mata,,
11.04.11.2005,,,,,,5 Lot Kala,,
11.04.11.2006,,,,,,6 Mendale,,
11.04.11.2007,,,,,,"7 Paya Reje Tami
Delem",,"Perbaikan nama desa semula Paya Reje Tami Dalem menjadi Paya Reje
Tami Delem, sesuai:
Qanun No. 13 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.04.11.2008,,,,,,8 Paya Tumpi,,
11.04.11.2009,,,,,,9 Pinangan,,
11.04.11.2010,,,,,,10 Bukit,,
11.04.11.2011,,,,,,"11 Bukit Ewih Tami
Delem",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.04.11.2012,,,,,,12 Gunung Bahgie,,
11.04.11.2013,,,,,,13 Gunung Balohen,,
11.04.11.2014,,,,,,14 Jongkok Bathin,,
11.04.11.2015,,,,,,15 Kala Lengkio,,
11.04.11.2016,,,,,,16 Kute Lot,,
11.04.11.2017,,,,,,17 Paya Tumpi Baru,,
11.04.11.2018,,,,,,18 Paya Tumpi I,,
11.04.11.2019,,,,,,19 Timangan Gading,,
11.04.11.2020,,,,,,20 Telege Atu,,"Pemekaran Desa, Qonun No. 1/2011"
11.04.12,,,,8Kute Panang,-,24,,
11.04.12.2001,,,,,,1 Atu Gogop,,
11.04.12.2002,,,,,,2 Balik,,
11.04.12.2003,,,,,,3 Buter Balik,,
11.04.12.2004,,,,,,4 Dedingin,,
11.04.12.2005,,,,,,5 Kute Panang,,
11.04.12.2006,,,,,,6 Lukub Sabun,,
11.04.12.2007,,,,,,7 Pantan Sile,,
11.04.12.2008,,,,,,8 Ratawali,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,,,
