K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Muara Jauh,,"Menjadi wil. Kec. Muara Payang, Perda No. 25/2008"
,,,,,,Bandu Agung,,"Menjadi wil. Kec. Muara Payang, Perda No. 25/2008"
16.04.06.2008,,,,,,1 Sadan,,
16.04.06.2009,,,,,,2 Penantian,,
16.04.06.2010,,,,,,3 Bandar Aji,,
16.04.06.2011,,,,,,4 Tertap,,
16.04.06.2012,,,,,,5 Serambi,,
16.04.06.2013,,,,,,6 Muara Tawi,,
16.04.06.2014,,,,,,7 Kedaton,,
16.04.06.2015,,,,,,8 Pelajaran,,
16.04.06.2016,,,,,,9 Nanti Giri,,
16.04.06.2017,,,,,,10 Pama Salak,,
16.04.06.2018,,,,,,11 Jemaring,,
16.04.06.2019,,,,,,12 Aromantai,,
16.04.06.2020,,,,,,13 Jarai,,
16.04.06.2021,,,,,,14 Tanjung Menang,,
16.04.06.2022,,,,,,15 Mangun Sari,,
16.04.06.2023,,,,,,16 Pagar Dewa,,
16.04.06.2024,,,,,,17 Sukananti,,
16.04.06.2025,,,,,,18 Lubuk Saung,,
16.04.06.2026,,,,,,19 Karang Tanding,,
16.04.06.2027,,,,,,20 Gunung Raya,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.06.2028,,,,,,21 Gunung Megang,,
16.04.07,,,,3Kota Agung,-,22,,Perda No. 24/2008 perub. atas Perda No. 33/2001
16.04.07.2001,,,,,,1 Bangke,,
16.04.07.2002,,,,,,2 Tebat Langsat,,
16.04.07.2003,,,,,,3 Singapure,,
16.04.07.2004,,,,,,4 Gunung Liwat,,
16.04.07.2005,,,,,,5 Kebun Jati,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.07.2006,,,,,,6 Bintuhan,,
16.04.07.2007,,,,,,7 Mutar Alam Baru,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.07.2008,,,,,,8 Pandan Arang Ulu,,
16.04.07.2009,,,,,,9 Mutar Alam Lama,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.07.2010,,,,,,10 Tanjung Raman,,
16.04.07.2011,,,,,,11 Tunggul Bute,,
16.04.07.2012,,,,,,12 Karang Endah,,
16.04.07.2013,,,,,,13 Karang Agung,,
,,,,,,,,
