Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
74.14.40004,Pulau Sampakera,,"05°22'38.77"" S 122°29'01.03"" T",TBP
74.71,KOTA KENDARI,1,,
74.71.40001,Pulau Bungkutoko,,"03°58'57.00"" S 122°36'37.00"" T",TBP
74.72,KOTA BAU BAU,5,,
74.72.40001,Pulau Baana Labele,,"05°20'58.31"" S 122°38'50.81"" T",TBP
74.72.40002,Pulau Batukapal,,"05°20'09.37"" S 122°38'54.64"" T",TBP
74.72.40003,Pulau Batusori,,"05°21'05.00"" S 122°38'48.99"" T",TBP
74.72.40004,Pulau Makassar,,"05°25'48.00"" S 122°37'36.99"" T",BP
74.72.40005,Pulau Sawanga,,"05°20'37.82"" S 122°38'49.84"" T",TBP
Jumlah Pulau Provinsi SULAWESI TENGGARA,,590,,
