K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
21,KEPULAUAN RIAU,,,,,,,
21.04,KAB. LINGGA,,,13,9,75,"2.210,819","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022 (tidak
ada batas darat dengan kab/kota lainnya)."
21.04.01,,,,1Singkep,3,3,,
21.04.01.1001,,,,,1Dabo,,,
,,,,,,Berindat,,"Menjadi wil Kec. Singkep Pesisir, Perda No. 4/2012"
,,,,,,Kote,,"Menjadi wil Kec. Singkep Pesisir, Perda No. 4/2012"
,,,,,,Lanjut,,"Menjadi wil Kec. Singkep Pesisir, Perda No. 4/2012"
,,,,,,Marok Kecil,,"Menjadi wil Kec. Singkep Selatan, Perda No. 5/2012"
,,,,,,Berhala,,"Menjadi wil Kec. Singkep Selatan, Perda No. 5/2012"
21.04.01.1007,,,,,2Dabo Lama,,,Pemekaran Kel. Perda No. 4/2008
21.04.01.2008,,,,,,1 Batu Berdaun,,Pemekaran Desa Perda No. 5/2008
21.04.01.2009,,,,,,2 Tanjung Harapan,,Pemekaran Desa Perda No. 6/2008
21.04.01.2010,,,,,,3 Batu Kacang,,Pemekaran Desa Perda No. 7/2008
,,,,,,Sedamai,,"Menjadi wil Kec. Singkep Pesisir, Perda No. 4/2012"
21.04.01.1012,,,,,3Sungailumpur,,,"Pemekaran sebagian Kelurahan Dabo, Perda No. 25/2012"
,,,,,,Resang,,"Menjadi wil Kec. Singkep Selatan, Perda No. 28/2012"
21.04.02,,,,2Lingga,2,10,,
21.04.02.2001,,,,,,1 Pekajang,,
21.04.02.2002,,,,,,2 Kelombok,,
21.04.02.2003,,,,,,3 Mepar,,
,,,,,,Penuba,,"Menjadi wil Kec. Selayar, Perda No. 19/2012"
,,,,,,Selayar,,"Menjadi wil Kec. Selayar, Perda No. 19/2012"
21.04.02.2006,,,,,,4 Kelumu,,
21.04.02.2007,,,,,,5 Mentuda,,
21.04.02.2008,,,,,,6 Merawang,,
21.04.02.2009,,,,,,7 Panggak Darat,,
21.04.02.1010,,,,,1Daik,,,
21.04.02.2011,,,,,,8 Panggak Laut,,
21.04.02.2012,,,,,,9 Musai,,
,,,,,,Kerandin,,"Menjadi wil Kec. Lingga Timur, Perda No. 6/2012"
,,,,,,Pekaka,,"Menjadi wil Kec. Lingga Timur, Perda No. 6/2012"
,,,,,,Keton,,"Menjadi wil Kec. Lingga Timur, Perda No. 6/2012"
,,,,,,Sei Pinang,,"Menjadi wil Kec. Lingga Timur, Perda No. 6/2012"
,,,,,,Bukitlangkap,,"Menjadi wil Kec. Lingga Timur, Perda No. 6/2012"
,,,,,,Kudung,,"Menjadi wil Kec. Lingga Timur, Perda No. 6/2012"
21.04.02.2019,,,,,,10 Nerekeh,,"Pemekaran sebagian Desa Panggak Laut, Perda No. 30/2012"
,,,,,,,,
