K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.03.2027,,,,,,27 Seureumo,,
11.06.03.2028,,,,,,28 Ulee Kareung,,
11.06.03.2029,,,,,,29 Lambeutong,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2030,,,,,,30 Lampupok Baro,,
11.06.03.2031,,,,,,31 Lampupok Raya,,"Perbaikan nama sesuai Srt Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh, Srt Ditjen BPD
No. 145/1820/SET tgl 15 Nov 2018 hal penyampaian hasil validasi"
11.06.03.2032,,,,,,32 Seulangai,,
11.06.03.2033,,,,,,33 Riting,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2034,,,,,,34 Sihom Lhok,,
11.06.03.2035,,,,,,35 Sihom Cot,,
11.06.03.2036,,,,,,36 Seuot Baroh,,
11.06.03.2037,,,,,,37 Seuot Tunong,,
11.06.03.2038,,,,,,38 Lampanah Ranjo,,
11.06.03.2039,,,,,,39 Lampanah Teungoh,,
11.06.03.2040,,,,,,40 Lampanah Dayah,,
11.06.03.2041,,,,,,41 Lampanah Baro,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2042,,,,,,42 Lampanah Tunong,,
11.06.03.2043,,,,,,43 Groet Blang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.06.03.2044,,,,,,44 Groet Manyang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.03.2045,,,,,,45 Groet Baro,,
11.06.03.2046,,,,,,46 Jruek Bak Kreh,,
11.06.03.2047,,,,,,47 Jruek Balee,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
,,,,,,Cucun,,
11.06.03.2049,,,,,,48 Mon Alue,,
11.06.03.2050,,,,,,49 Lambeunot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2051,,,,,,50 Ulee Ue,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2052,,,,,,51 Lamsiot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2053,,,,,,52 Lingom,,
,,,,,,Cucun,,
11.06.04,,,,4Seulimeum,-,47,,
,,,,,,,,
