K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.06.11.2005,,,,,,5 Galih Sari,,Semula wil Kec Bayung Lencir
16.06.11.2006,,,,,,6 Karang Tirta,,Semula wil Kec Bayung Lencir
16.06.11.2007,,,,,,7 Purwo Agung,,Semula wil Kec Bayung Lencir
16.06.11.2008,,,,,,8 Karya Mukti,,Semula wil Kec Bayung Lencir
16.06.11.2009,,,,,,9 Sri Karang Rejo,,Semula wil Kec Bayung Lencir
16.06.11.2010,,,,,,10 Mekar Sari,,Semula wil Kec Bayung Lencir
16.06.11.2011,,,,,,11 Agung Jaya,,Semula wil Kec Bayung Lencir
16.06.11.2012,,,,,,12 Bumi Agung,,Semula wil Kec Bayung Lencir
16.06.11.2013,,,,,,13 Jaya Agung,,Semula wil Kec Bayung Lencir
16.06.11.2014,,,,,,14 Suka Makmur,,Semula wil Kec Bayung Lencir
16.06.11.2015,,,,,,15 Mandala Sari,,Semula wil Kec Bayung Lencir
16.06.11.2016,,,,,,16 Bandar Agung,,Semula wil Kec Bayung Lencir
16.06.11.2017,,,,,,17 Karang Sari,,Semula wil Kec Bayung Lencir
16.06.11.2018,,,,,,18 Sri Gading,,Semula wil Kec Bayung Lencir
16.06.11.2019,,,,,,19 Mulya Agung,,Semula wil Kec Bayung Lencir
16.06.11.2020,,,,,,20 Karang Mukti,,Semula wil Kec Bayung Lencir
16.06.11.2021,,,,,,21 Madya Mulya,,Semula wil Kec Bayung Lencir
16.06.11.2022,,,,,,22 Mulya Jaya,,Semula wil Kec Bayung Lencir
16.06.11.2023,,,,,,23 Sari Agung,,Semula wil Kec Bayung Lencir
16.06.11.2024,,,,,,24 Suka Jadi,,Semula wil Kec Bayung Lencir
16.06.11.2025,,,,,,25 Ringin Agung,,Semula wil Kec Bayung Lencir
16.06.11.2026,,,,,,26 Tri Mulya Agung,,Perda No. 32/2005
16.06.11.2027,,,,,,27 Mekar Jaya,,"Pemekaran sebagian wil Desa Karang Mukti, Perda No. 19/2011"
16.06.12,,,,12Tungkal Jaya,-,16,,Pemekaran Kec Bayung Lencir Perda No 12/2010
16.06.12.2001,,,,,,1 Peninggalan,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2002,,,,,,2 Suka Damai,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2003,,,,,,3 Berlian Jaya,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2004,,,,,,4 Simpang Tungkal,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2005,,,,,,5 Pangkalan Tungkal,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2006,,,,,,6 Sumber Harum,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2007,,,,,,7 Sumber Sari,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2008,,,,,,8 Sinar Harapan,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2009,,,,,,9 Banjar Jaya,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2010,,,,,,10 Beji Mulyo,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2011,,,,,,11 Bero Jaya Timur,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2012,,,,,,12 Pandan Sari,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2013,,,,,,13 Margo Mulyo,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2014,,,,,,14 Sri Mulyo,,Semula wil Kec Bayung Lencir Perda No. 12/2010
16.06.12.2015,,,,,,15 Sido Mulyo,,"Pemekaran Desa Sumber Harum Perda No. 13/2010, Semula wil. Kec.
Bayung Lencir Perda No. 7/2011"
,,,,,,,,
