K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19,KEPULAUAN BANGKA BELITUNG,,,,,,,
19.02,KAB. BELITUNG,,,5,7,42,"2.270,708","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
19.02.01,,,,1Tanjung Pandan,7,9,,
19.02.01.1001,,,,,1Kota,,,
19.02.01.1002,,,,,2Parit,,,
19.02.01.2003,,,,,,1 Buluh Tumbang,,
19.02.01.2004,,,,,,2 Perawas,,
19.02.01.1005,,,,,3Lesung Batang,,,Peningkatan status menjadi Kelurahan Perda No. 10/2011
19.02.01.1006,,,,,4Pangkallalang,,,Peningkatan status menjadi Kelurahan Perda No. 10/2011
19.02.01.2007,,,,,,3 Dukong,,
19.02.01.2008,,,,,,4 Juru Seberang,,
19.02.01.1009,,,,,5Tanjungpendam,,,Peningkatan status menjadi Kelurahan Perda No. 10/2011
19.02.01.2010,,,,,,5 Air Saga,,
19.02.01.1011,,,,,6Paal Satu,,,Peningkatan status menjadi Kelurahan Perda No. 10/2011
19.02.01.2012,,,,,,6 Air Merbau,,
19.02.01.2013,,,,,,7 Aik Pelempang Jaya,,"Pemekaran sebagian Desa Paal Satu, Perda No. 1/2011, Surat Bupati
No.180/0449/II/2017 tgl 27 Juli 2017 hal perubahan lampiran
Permendagri 56/2015"
19.02.01.2014,,,,,,8 Aik Ketekok,,"Pemekaran sebagian Desa Air Merbau, Perda No. 1/2011"
19.02.01.2015,,,,,,9 Aik Rayak,,"Pemekaran sebagian Desa Perawas, Perda No. 1/2011"
19.02.01.1016,,,,,7Kampong Damai,,,Pemekaran sebagian Kel. Parit Perda No. 9/2011
19.02.02,,,,2Membalong,-,12,,
19.02.02.2001,,,,,,1 Membalong,,
19.02.02.2002,,,,,,2 Perpat,,
19.02.02.2003,,,,,,3 Lassar,,
19.02.02.2004,,,,,,4 Simpang Rusa,,
19.02.02.2005,,,,,,5 Kembiri,,
19.02.02.2006,,,,,,6 Bantan,,
19.02.02.2007,,,,,,7 Tanjungrusa,,
19.02.02.2008,,,,,,8 Mentigi,,
19.02.02.2009,,,,,,9 Pulau Seliu,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.02.2010,,,,,,10 Pulau Sumedang,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.02.2011,,,,,,11 Gunung Riting,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.02.02.2012,,,,,,12 Padang Kandis,,
19.02.03,,,,3Selat Nasik,-,4,,
19.02.03.2001,,,,,,1 Selat Nasik,,
