Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.14.40003,Nusa Boti Anasa,,"10°28'59.00"" S 123°23'48.00"" T",TBP
53.14.40004,Nusa Botisa,,"10°29'21.99"" S 123°23'43.00"" T",TBP
53.14.40005,Nusa Duasa,,"10°28'52.75"" S 123°23'59.41"" T",TBP
53.14.40006,Nusa Esasa,,"10°28'46.99"" S 123°24'02.00"" T",TBP
53.14.40007,Nusa Henu Anasa,,"10°29'30.00"" S 123°23'06.00"" T",TBP
53.14.40008,Nusa Lafosa,,"10°32'24.00"" S 123°22'03.00"" T",TBP
53.14.40009,Nusa Liung Duasa,,"10°56'32.38"" S 122°57'03.91"" T",TBP
53.14.40010,Nusa Liung Esasa,,"10°56'37.76"" S 122°57'06.85"" T",TBP
53.14.40011,Nusa Liung Hasa,,"10°56'30.00"" S 122°56'57.00"" T",TBP
53.14.40012,Nusa Liung Telusa,,"10°56'30.61"" S 122°57'03.30"" T",TBP
53.14.40013,Nusa Manuksa,,"10°54'58.00"" S 122°59'20.00"" T",BP
53.14.40014,Nusa Oesa,,"10°54'31.29"" S 123°01'12.15"" T",TBP
53.14.40015,Nusa Puasa,,"10°32'17.00"" S 123°22'19.99"" T",TBP
53.14.40016,Nusa Telusa,,"10°28'42.80"" S 123°24'09.40"" T",TBP
53.14.40017,Pulau Aiana,,"10°43'45.99"" S 122°59'28.00"" T",TBP
53.14.40018,Pulau Ana,,"10°28'24.97"" S 123°24'42.14"" T",
53.14.40019,Pulau Batuana,,"10°33'46.94"" S 123°23'21.11"" T",TBP
53.14.40020,Pulau Batuana Lain,,"10°30'38.68"" S 123°26'20.00"" T",TBP
53.14.40021,Pulau Batudaefui,,"10°50'01.00"" S 123°10'46.99"" T",TBP
53.14.40022,Pulau Batuhun,,"10°39'51.99"" S 123°06'06.99"" T",TBP
53.14.40023,Pulau Batukapa,,"10°33'09.01"" S 123°22'49.98"" T",TBP
53.14.40024,Pulau Batukindi,,"10°29'36.76"" S 123°24'09.07"" T",TBP
53.14.40025,Pulau Batukisak,,"10°43'48.79"" S 123°00'44.24"" T",TBP
53.14.40026,Pulau Batulilok,,"10°55'10.19"" S 123°01'50.17"" T",TBP
53.14.40027,Pulau Batulole,,"10°56'26.10"" S 122°57'20.52"" T",TBP
53.14.40028,Pulau Batuluak,,"10°35'45.06"" S 123°23'29.49"" T",TBP
53.14.40029,Pulau Batumanupui,,"10°32'55.72"" S 123°22'36.01"" T",TBP
53.14.40030,Pulau Batumasir,,"10°55'49.00"" S 122°58'52.00"" T",TBP
53.14.40031,Pulau Batumatua,,"10°51'51.00"" S 122°59'30.00"" T",TBP
53.14.40032,Pulau Batumatua Ana,,"10°51'48.45"" S 122°59'20.50"" T",TBP
53.14.40033,Pulau Batumbor,,"10°55'31.63"" S 122°54'31.29"" T",
53.14.40034,Pulau Batumulu Kona,,"10°32'08.00"" S 123°22'05.99"" T",TBP
53.14.40035,Pulau Batunafu,,"10°53'50.16"" S 122°58'08.91"" T",
53.14.40036,Pulau Batundanda,,"10°54'45.23"" S 122°54'01.67"" T",
53.14.40037,Pulau Batuovak,,"10°44'01.56"" S 122°55'49.48"" T",TBP
53.14.40038,Pulau Batupana Dua,,"10°55'25.81"" S 122°59'12.00"" T",TBP
53.14.40039,Pulau Batupana Esa,,"10°55'21.00"" S 123°00'10.00"" T",TBP
53.14.40040,Pulau Batupianitas Ana,,"10°29'37.12"" S 123°24'09.53"" T",TBP
53.14.40041,Pulau Batupianitas Tua,,"10°29'36.83"" S 123°24'10.41"" T",TBP
53.14.40042,Pulau Batusoe,,"10°54'51.81"" S 122°58'35.86"" T",TBP
