K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.07,KAB. BANYUASIN,,,21,25,288,"12.262,756","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.07.01,,,,1Banyuasin I,2,11,,
16.07.01.2001,,,,,,1 Sungai Rebo,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.01.2002,,,,,,2 Sungai Gerong,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.07.01.2003,,,,,,3 Merah Mata,,
16.07.01.2004,,,,,,4 Perajen,,
16.07.01.2005,,,,,,5 Cinta Manis Lama,,
,,,,,,Cinta Manis Baru,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Sebubus,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.2008,,,,,,6 Perambahan,,
,,,,,,Teluktenggirik,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Sidomulyo,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.2011,,,,,,7 Pematang Palas,,
16.07.01.2012,,,,,,8 Tirto Sari,,"Perbaikan nama sesuai Surat Prov. Sumsel No. 1824/135/I/2016 hal
Penyampaian Usulan Revisi Nama Desa tgl 20 Juni 2016"
,,,,,,Nusa Makmur,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.2014,,,,,,9 Pulauborang,,
,,,,,,"Kumbang Padang
Permata",,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.1016,,,,,1Mariana,,,
,,,,,,Budi Mulya,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Sido Makmur,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Padang Rejo,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Rimba Jaya,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.1021,,,,,2Mariana Ilir,,,Perda No. 22/2006
,,,,,,Panca Desa,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Tirta Makmur,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Panca Mulya,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.2025,,,,,,10 Perambahan Baru,,Pemekaran desa Perda No. 8/2009
,,,,,,Muarabaru,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
,,,,,,Air Kumbang Bakti,,"Menjadi wil Kec. Air Kumbang, Perda No. 10/2012"
16.07.01.2028,,,,,,11 Duren Ijo,,Pemekaran desa Perda No. 2/2008
16.07.02,,,,2Banyuasin II,-,10,,
16.07.02.2001,,,,,,1 Sungsang I,,
16.07.02.2002,,,,,,2 Sungsang II,,
,,,,,,,,
