K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.03.13.2005,,,,,,5 Tipago,,
94.03.13.2006,,,,,,6 Boba,,
94.03.13.2007,,,,,,7 Iyaidagi,,
94.03.13.2008,,,,,,8 Iyaitadi,,
94.03.13.2009,,,,,,9 Waiepo,,
94.03.14,,,,14Muye,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.14.2001,,,,,,1 Muyetadi,,
94.03.14.2002,,,,,,2 Mogeya,,
94.03.14.2003,,,,,,3 Epabutu,,"Perbaikan nama desa/kampung semula Epobutu menjadi Epabutu,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.14.2004,,,,,,4 Tiga Damuto,,
94.03.14.2005,,,,,,5 Bebiyai,,
94.03.14.2006,,,,,,6 Idaiyo,,
94.03.14.2007,,,,,,7 Tinou,,
94.03.14.2008,,,,,,8 Damuto,,
94.03.14.2009,,,,,,9 Obaiyodimi,,
94.03.14.2010,,,,,,10 Amopa,,
94.03.15,,,,15Nakama,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.15.2001,,,,,,1 Okaitadi,,"Perbaikan nama desa/kampung semula Okeitadi menjadi Okaitadi,
sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.15.2002,,,,,,2 Kito,,
94.03.15.2003,,,,,,3 Geiketago,,
94.03.15.2004,,,,,,4 Kadiyai,,
94.03.15.2005,,,,,,5 Uwodege,,
94.03.15.2006,,,,,,6 Digiyo Tuwataida,,
94.03.15.2007,,,,,,7 Itoka,,
94.03.16,,,,16Teluk Deya,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.16.2001,,,,,,1 Ukauwo,,
94.03.16.2002,,,,,,2 Waipa,,
94.03.16.2003,,,,,,3 Ukago,,"Perbaikan nama desa/kampung semula Ukago menjadi Okago, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.16.2004,,,,,,4 Totiyo,,
94.03.16.2005,,,,,,5 Biyadide,,
94.03.16.2006,,,,,,6 Pekege,,
,,,,,,,,
